Outlet_ID,Trade_Spend_LKR
OUT_02506,72.57
OUT_02507,130.83
OUT_02508,59.56
OUT_02509,222.59
OUT_02510,145.57
OUT_02511,212.16
OUT_02512,411.32
OUT_02513,118.55
OUT_02514,498.11
OUT_02515,1172.13
OUT_02516,636.4
OUT_02517,243.44
OUT_02518,86.35
OUT_02519,71.72
OUT_02520,319.07
OUT_02521,1319.0
OUT_02522,265.48
OUT_02523,95.9
OUT_02524,1189.14
OUT_02525,1279.93
OUT_02526,125.63
OUT_02527,204.26
OUT_02528,255.31
OUT_02529,113.55
OUT_02530,197.59
OUT_02531,195.84
OUT_02532,95.31
OUT_02533,86.07
OUT_02534,117.5
OUT_02535,1320.2
OUT_02536,129.56
OUT_02537,128.87
OUT_02538,1135.88
OUT_02539,1363.16
OUT_02540,154.24
OUT_02541,595.47
OUT_02542,129.3
OUT_02543,282.61
OUT_02544,207.98
OUT_02545,161.54
OUT_02546,129.88
OUT_02547,167.41
OUT_02548,171.43
OUT_02549,196.05
OUT_02550,116.55
OUT_02551,69.68
OUT_02552,1083.94
OUT_02553,119.86
OUT_02554,121.79
OUT_02555,234.75
OUT_02556,762.95
OUT_02557,895.46
OUT_02558,627.38
OUT_02559,132.48
OUT_02560,88.45
OUT_02561,57.56
OUT_02562,173.69
OUT_02563,311.9
OUT_02564,96.25
OUT_02565,193.42
OUT_02566,160.07
OUT_02567,148.95
OUT_02568,262.53
OUT_02569,139.8
OUT_02570,225.3
OUT_02571,338.5
OUT_02572,148.12
OUT_02573,184.51
OUT_02574,191.28
OUT_02575,88.52
OUT_02576,4999.75
OUT_02577,796.38
OUT_02578,537.37
OUT_02579,427.96
OUT_02580,136.23
OUT_02581,178.26
OUT_02582,3428.88
OUT_02583,112.4
OUT_02584,213.92
OUT_02585,491.83
OUT_02586,3765.45
OUT_02587,150.01
OUT_02588,77.0
OUT_02589,86.15
OUT_02590,376.87
OUT_02591,725.58
OUT_02592,187.92
OUT_02593,1680.37
OUT_02594,163.98
OUT_02595,82.77
OUT_02596,1550.7
OUT_02597,1138.42
OUT_02598,857.08
OUT_02599,4352.44
OUT_02600,196.86
OUT_02601,296.98
OUT_02602,885.42
OUT_02603,601.85
OUT_02604,173.8
OUT_02605,246.0
OUT_02606,1488.03
OUT_02607,80.07
OUT_02608,155.46
OUT_02609,66.41
OUT_02610,320.53
OUT_02611,107.32
OUT_02612,165.91
OUT_02613,124.76
OUT_02614,527.06
OUT_02615,1501.74
OUT_02616,880.7
OUT_02617,4290.3
OUT_02618,582.9
OUT_02619,371.48
OUT_02620,83.59
OUT_02621,154.91
OUT_02622,1399.27
OUT_02623,82.83
OUT_02624,125.86
OUT_02625,248.43
OUT_02626,1378.94
OUT_02627,91.6
OUT_02628,259.62
OUT_02629,110.6
OUT_02630,867.78
OUT_02631,180.43
OUT_02632,127.51
OUT_02633,137.91
OUT_02634,195.12
OUT_02635,159.31
OUT_02636,4999.75
OUT_02637,238.78
OUT_02638,494.44
OUT_02639,117.67
OUT_02640,305.71
OUT_02641,685.71
OUT_02642,113.61
OUT_02643,1070.17
OUT_02644,135.99
OUT_02645,63.11
OUT_02646,49.88
OUT_02647,933.63
OUT_02648,135.77
OUT_02649,61.96
OUT_02650,145.18
OUT_02651,178.79
OUT_02652,158.31
OUT_02653,107.39
OUT_02654,1262.89
OUT_02655,137.82
OUT_02656,84.48
OUT_02657,146.9
OUT_02658,1250.16
OUT_02659,890.13
OUT_02660,86.4
OUT_02661,357.74
OUT_02662,74.18
OUT_02663,211.23
OUT_02664,1809.83
OUT_02665,1285.47
OUT_02666,263.7
OUT_02667,127.3
OUT_02668,914.64
OUT_02669,57.34
OUT_02670,149.11
OUT_02671,117.64
OUT_02672,301.45
OUT_02673,53.3
OUT_02674,4999.75
OUT_02675,49.06
OUT_02676,156.16
OUT_02677,1341.91
OUT_02678,58.34
OUT_02679,118.57
OUT_02680,157.61
OUT_02681,132.58
OUT_02682,97.81
OUT_02683,939.63
OUT_02684,1197.71
OUT_02685,137.82
OUT_02686,177.24
OUT_02687,61.36
OUT_02688,182.24
OUT_02689,245.15
OUT_02690,171.81
OUT_02691,450.83
OUT_02692,208.23
OUT_02693,98.24
OUT_02694,103.66
OUT_02695,809.52
OUT_02696,129.0
OUT_02697,116.13
OUT_02698,214.6
OUT_02699,183.37
OUT_02700,961.37
OUT_02701,499.74
OUT_02702,92.5
OUT_02703,206.61
OUT_02704,105.73
OUT_02705,175.69
OUT_02706,57.83
OUT_02707,75.71
OUT_02708,59.98
OUT_02709,96.05
OUT_02710,256.53
OUT_02711,1006.43
OUT_02712,101.69
OUT_02713,51.16
OUT_02714,199.17
OUT_02715,103.48
OUT_02716,55.97
OUT_02717,930.18
OUT_02718,137.76
OUT_02719,295.93
OUT_02720,112.76
OUT_02721,2932.15
OUT_02722,191.86
OUT_02723,165.21
OUT_02724,133.44
OUT_02725,122.59
OUT_02726,119.84
OUT_02727,128.5
OUT_02728,824.0
OUT_02729,140.3
OUT_02730,145.36
OUT_02731,266.56
OUT_02732,814.3
OUT_02733,57.91
OUT_02734,487.87
OUT_02735,60.57
OUT_02736,183.74
OUT_02737,206.05
OUT_02738,183.43
OUT_02739,208.59
OUT_02740,188.14
OUT_02741,158.06
OUT_02742,186.88
OUT_02743,58.94
OUT_02744,229.84
OUT_02745,180.06
OUT_02746,125.28
OUT_02747,102.74
OUT_02748,80.95
OUT_02749,158.65
OUT_02750,75.03
OUT_02751,1242.87
OUT_02752,59.35
OUT_02753,214.07
OUT_02754,115.99
OUT_02755,4088.36
OUT_02756,110.72
OUT_02757,102.87
OUT_02758,1772.26
OUT_02759,125.84
OUT_02760,800.01
OUT_02761,66.28
OUT_02762,138.59
OUT_02763,122.34
OUT_02764,70.83
OUT_02765,1695.95
OUT_02766,173.08
OUT_02767,190.39
OUT_02768,113.37
OUT_02769,130.19
OUT_02770,240.65
OUT_02771,126.94
OUT_02772,66.82
OUT_02773,310.25
OUT_02774,285.69
OUT_02775,92.93
OUT_02776,955.8
OUT_02777,106.54
OUT_02778,290.54
OUT_02779,1247.76
OUT_02780,445.52
OUT_02781,131.38
OUT_02782,946.93
OUT_02783,4420.59
OUT_02784,194.62
OUT_02785,151.63
OUT_02786,72.95
OUT_02787,96.66
OUT_02788,128.34
OUT_02789,59.23
OUT_02790,895.01
OUT_02791,159.07
OUT_02792,1117.79
OUT_02793,306.86
OUT_02794,164.58
OUT_02796,82.48
OUT_02797,157.87
OUT_02798,231.66
OUT_02799,90.77
OUT_02800,319.39
OUT_02801,75.7
OUT_02802,71.62
OUT_02803,66.26
OUT_02804,85.37
OUT_02805,146.26
OUT_02806,309.4
OUT_02807,231.02
OUT_02808,95.43
OUT_02809,77.31
OUT_02810,170.94
OUT_02811,401.59
OUT_02812,84.89
OUT_02813,147.8
OUT_02814,101.01
OUT_02815,136.38
OUT_02816,105.97
OUT_02817,279.08
OUT_02818,192.6
OUT_02819,223.74
OUT_02820,1527.65
OUT_02821,238.88
OUT_02822,138.79
OUT_02823,86.73
OUT_02824,177.76
OUT_02825,1412.21
OUT_02826,43.84
OUT_02827,206.79
OUT_02828,42.52
OUT_02829,1226.25
OUT_02830,307.34
OUT_02831,259.81
OUT_02832,754.3
OUT_02833,118.54
OUT_02834,164.61
OUT_02835,181.53
OUT_02836,1823.97
OUT_02837,105.7
OUT_02838,149.12
OUT_02839,157.44
OUT_02840,1019.79
OUT_02841,3775.12
OUT_02842,163.18
OUT_02843,191.29
OUT_02844,139.58
OUT_02845,260.69
OUT_02846,192.9
OUT_02847,525.69
OUT_02848,973.97
OUT_02849,199.07
OUT_02850,67.05
OUT_02851,121.34
OUT_02852,277.17
OUT_02853,276.5
OUT_02854,4631.1
OUT_02855,67.35
OUT_02856,111.35
OUT_02857,260.06
OUT_02858,1141.21
OUT_02859,58.24
OUT_02860,3983.94
OUT_02861,126.24
OUT_02863,173.52
OUT_02864,235.55
OUT_02865,1766.16
OUT_02866,128.19
OUT_02867,114.16
OUT_02868,62.7
OUT_02869,1118.51
OUT_02870,953.97
OUT_02871,88.19
OUT_02872,422.82
OUT_02873,147.87
OUT_02874,128.52
OUT_02875,172.94
OUT_02876,281.98
OUT_02877,654.33
OUT_02878,109.05
OUT_02879,112.81
OUT_02880,130.78
OUT_02881,71.85
OUT_02882,118.17
OUT_02883,4818.5
OUT_02884,371.93
OUT_02885,108.94
OUT_02886,183.1
OUT_02887,184.06
OUT_02888,136.3
OUT_02889,113.66
OUT_02890,1335.02
OUT_02891,112.16
OUT_02892,4999.75
OUT_02893,963.02
OUT_02894,105.34
OUT_02895,1709.05
OUT_02896,974.0
OUT_02897,171.5
OUT_02898,84.52
OUT_02899,819.02
OUT_02900,159.63
OUT_02901,197.1
OUT_02902,158.45
OUT_02903,79.93
OUT_02904,110.4
OUT_02905,897.34
OUT_02906,961.85
OUT_02907,109.32
OUT_02908,97.77
OUT_02909,123.29
OUT_02910,161.27
OUT_02911,4999.75
OUT_02912,645.41
OUT_02913,220.83
OUT_02914,890.72
OUT_02915,104.81
OUT_02916,69.91
OUT_02917,173.81
OUT_02918,945.75
OUT_02919,942.05
OUT_02920,290.14
OUT_02921,107.47
OUT_02922,1025.73
OUT_02923,208.73
OUT_02924,206.93
OUT_02925,276.55
OUT_02926,139.72
OUT_02927,93.0
OUT_02928,188.94
OUT_02929,89.94
OUT_02930,1413.17
OUT_02931,182.95
OUT_02932,327.11
OUT_02933,93.98
OUT_02934,104.68
OUT_02935,870.09
OUT_02936,3883.31
OUT_02937,134.79
OUT_02938,149.42
OUT_02939,255.45
OUT_02940,547.8
OUT_02941,4606.28
OUT_02942,57.57
OUT_02943,133.34
OUT_02944,96.69
OUT_02945,90.84
OUT_02946,296.64
OUT_02947,119.63
OUT_02948,844.72
OUT_02949,98.54
OUT_02950,2939.26
OUT_02951,102.53
OUT_02952,120.13
OUT_02953,211.16
OUT_02954,113.13
OUT_02955,129.54
OUT_02956,1127.19
OUT_02957,179.64
OUT_02958,341.7
OUT_02959,274.47
OUT_02960,330.5
OUT_02961,153.96
OUT_02962,3210.24
OUT_02963,379.44
OUT_02964,3279.18
OUT_02965,68.34
OUT_02966,1234.23
OUT_02967,112.0
OUT_02968,116.3
OUT_02969,1380.63
OUT_02970,1610.13
OUT_02971,184.31
OUT_02972,263.39
OUT_02973,185.61
OUT_02974,775.52
OUT_02975,53.3
OUT_02976,872.64
OUT_02977,192.61
OUT_02978,258.32
OUT_02979,139.06
OUT_02980,124.17
OUT_02981,140.4
OUT_02982,142.53
OUT_02983,295.41
OUT_02984,119.24
OUT_02985,175.14
OUT_02986,211.95
OUT_02987,206.05
OUT_02988,1319.9
OUT_02989,325.9
OUT_02990,158.91
OUT_02991,62.3
OUT_02992,645.57
OUT_02993,99.37
OUT_02994,834.59
OUT_02995,121.32
OUT_02996,1650.8
OUT_02997,793.91
OUT_02998,67.68
OUT_02999,177.83
OUT_03000,106.25
OUT_03001,358.04
OUT_03002,161.35
OUT_03003,140.49
OUT_03004,1696.41
OUT_03005,95.41
OUT_03006,162.03
OUT_03007,82.49
OUT_03008,44.35
OUT_03009,121.05
OUT_03010,158.02
OUT_03011,104.72
OUT_03012,149.14
OUT_03013,419.48
OUT_03014,177.31
OUT_03015,363.23
OUT_03016,65.12
OUT_03017,179.07
OUT_03018,1252.53
OUT_03019,141.29
OUT_03020,3468.1
OUT_03021,1404.76
OUT_03022,807.69
OUT_03023,123.51
OUT_03024,195.52
OUT_03025,85.16
OUT_03026,131.7
OUT_03027,166.48
OUT_03028,281.71
OUT_03029,816.24
OUT_03030,84.54
OUT_03031,284.8
OUT_03032,133.22
OUT_03033,99.37
OUT_03034,787.97
OUT_03035,1145.7
OUT_03036,1525.79
OUT_03037,3523.34
OUT_03038,683.42
OUT_03039,122.24
OUT_03040,953.85
OUT_03041,287.65
OUT_03042,127.31
OUT_03043,209.5
OUT_03044,57.23
OUT_03045,804.06
OUT_03046,91.1
OUT_03047,98.56
OUT_03048,183.2
OUT_03049,84.97
OUT_03050,99.84
OUT_03051,130.79
OUT_03052,838.13
OUT_03053,70.54
OUT_03054,103.8
OUT_03055,230.71
OUT_03056,962.09
OUT_03057,137.88
OUT_03058,145.7
OUT_03059,175.11
OUT_03060,1409.05
OUT_03061,839.58
OUT_03062,81.44
OUT_03063,69.12
OUT_03064,4964.69
OUT_03065,4887.95
OUT_03066,939.65
OUT_03067,1195.56
OUT_03068,4591.29
OUT_03069,336.48
OUT_03070,1761.74
OUT_03071,115.33
OUT_03072,277.38
OUT_03073,123.85
OUT_03074,158.37
OUT_03075,2358.08
OUT_03076,166.91
OUT_03077,2778.49
OUT_03078,4906.19
OUT_03079,130.15
OUT_03080,802.16
OUT_03081,184.94
OUT_03082,55.36
OUT_03083,74.5
OUT_03084,1306.36
OUT_03085,82.78
OUT_03086,145.22
OUT_03087,808.88
OUT_03088,515.4
OUT_03089,454.48
OUT_03090,288.77
OUT_03091,59.29
OUT_03092,153.42
OUT_03093,752.06
OUT_03094,544.75
OUT_03095,120.62
OUT_03096,61.42
OUT_03097,1288.67
OUT_03098,61.1
OUT_03099,830.73
OUT_03100,1001.72
OUT_03101,164.9
OUT_03102,139.13
OUT_03103,151.21
OUT_03104,63.92
OUT_03105,108.3
OUT_03106,283.07
OUT_03107,1372.81
OUT_03108,163.84
OUT_03109,132.37
OUT_03110,54.56
OUT_03111,150.37
OUT_03112,248.0
OUT_03113,287.54
OUT_03114,1383.21
OUT_03115,932.16
OUT_03116,188.31
OUT_03117,103.43
OUT_03118,1278.13
OUT_03119,162.59
OUT_03120,168.29
OUT_03121,1287.46
OUT_03122,564.85
OUT_03123,59.78
OUT_03124,142.31
OUT_03125,88.96
OUT_03126,139.85
OUT_03127,775.59
OUT_03128,153.44
OUT_03129,628.94
OUT_03130,89.35
OUT_03131,4042.83
OUT_03132,71.73
OUT_03133,122.36
OUT_03134,1059.42
OUT_03135,92.67
OUT_03136,235.61
OUT_03137,1326.06
OUT_03138,48.13
OUT_03139,306.37
OUT_03140,116.65
OUT_03141,52.86
OUT_03142,222.49
OUT_03143,98.02
OUT_03144,84.94
OUT_03145,102.59
OUT_03146,349.25
OUT_03147,217.32
OUT_03148,2921.18
OUT_03149,1478.96
OUT_03150,124.49
OUT_03151,1407.82
OUT_03152,1410.18
OUT_03153,163.22
OUT_03154,779.68
OUT_03155,204.51
OUT_03156,257.13
OUT_03157,1317.14
OUT_03158,168.99
OUT_03159,579.69
OUT_03160,302.43
OUT_03161,330.93
OUT_03162,108.78
OUT_03163,87.76
OUT_03164,1156.11
OUT_03165,147.07
OUT_03166,114.18
OUT_03167,3105.86
OUT_03168,110.03
OUT_03169,132.9
OUT_03170,175.4
OUT_03171,128.97
OUT_03172,60.23
OUT_03173,89.01
OUT_03174,57.92
OUT_03175,225.84
OUT_03176,114.53
OUT_03177,91.75
OUT_03178,143.16
OUT_03179,237.61
OUT_03180,95.71
OUT_03181,126.49
OUT_03182,86.56
OUT_03183,734.01
OUT_03184,244.38
OUT_03185,102.44
OUT_03186,286.76
OUT_03187,94.68
OUT_03188,1406.12
OUT_03189,119.65
OUT_03190,771.98
OUT_03191,1220.18
OUT_03192,474.2
OUT_03193,103.65
OUT_03194,338.97
OUT_03195,64.87
OUT_03196,163.81
OUT_03197,1358.06
OUT_03198,1446.04
OUT_03199,215.75
OUT_03200,148.96
OUT_03201,423.27
OUT_03202,115.36
OUT_03203,111.18
OUT_03204,179.25
OUT_03205,163.73
OUT_03206,376.12
OUT_03207,90.86
OUT_03208,4999.75
OUT_03209,119.91
OUT_03210,67.16
OUT_03211,226.89
OUT_03212,148.46
OUT_03213,274.13
OUT_03214,168.56
OUT_03215,221.65
OUT_03216,4324.2
OUT_03217,163.96
OUT_03218,131.95
OUT_03219,70.45
OUT_03220,263.19
OUT_03221,161.57
OUT_03222,310.23
OUT_03223,477.86
OUT_03224,123.13
OUT_03225,80.31
OUT_03226,94.53
OUT_03227,308.18
OUT_03228,4999.75
OUT_03229,3180.87
OUT_03230,170.22
OUT_03231,427.5
OUT_03232,99.62
OUT_03233,1470.85
OUT_03234,157.06
OUT_03235,108.0
OUT_03236,197.54
OUT_03237,71.12
OUT_03238,232.45
OUT_03239,140.07
OUT_03240,151.05
OUT_03241,73.09
OUT_03242,1032.05
OUT_03243,104.8
OUT_03244,128.56
OUT_03245,173.25
OUT_03246,91.36
OUT_03247,94.9
OUT_03248,174.92
OUT_03249,1251.59
OUT_03250,155.6
OUT_03251,1110.12
OUT_03252,675.18
OUT_03253,145.38
OUT_03254,1091.72
OUT_03255,197.99
OUT_03256,364.79
OUT_03257,144.33
OUT_03258,172.97
OUT_03259,124.84
OUT_03260,1929.2
OUT_03261,56.96
OUT_03262,153.93
OUT_03263,172.3
OUT_03264,3882.35
OUT_03265,279.57
OUT_03266,88.54
OUT_03267,97.53
OUT_03268,216.34
OUT_03269,330.84
OUT_03270,47.16
OUT_03271,413.93
OUT_03272,294.31
OUT_03273,1315.64
OUT_03274,3580.46
OUT_03275,503.64
OUT_03276,115.53
OUT_03277,103.38
OUT_03278,115.06
OUT_03279,126.37
OUT_03280,817.75
OUT_03281,4999.75
OUT_03282,169.21
OUT_03283,1866.69
OUT_03284,174.87
OUT_03285,97.29
OUT_03286,1198.6
OUT_03287,2880.37
OUT_03288,237.58
OUT_03289,85.32
OUT_03290,184.59
OUT_03291,852.07
OUT_03292,132.39
OUT_03293,220.4
OUT_03294,110.05
OUT_03295,203.86
OUT_03296,3199.5
OUT_03297,922.54
OUT_03298,998.27
OUT_03299,142.35
OUT_03300,333.57
OUT_03301,202.64
OUT_03302,1500.58
OUT_03303,82.94
OUT_03304,132.91
OUT_03305,171.21
OUT_03306,66.95
OUT_03307,59.97
OUT_03308,138.47
OUT_03309,83.53
OUT_03310,69.08
OUT_03311,100.0
OUT_03312,816.74
OUT_03313,804.87
OUT_03314,149.31
OUT_03315,2415.86
OUT_03316,1317.61
OUT_03317,49.54
OUT_03318,75.73
OUT_03319,231.95
OUT_03320,144.82
OUT_03321,236.29
OUT_03322,187.21
OUT_03323,147.9
OUT_03324,1121.42
OUT_03325,2139.63
OUT_03326,85.95
OUT_03327,750.32
OUT_03328,1429.09
OUT_03329,167.75
OUT_03330,4053.81
OUT_03331,729.05
OUT_03332,139.62
OUT_03333,1164.47
OUT_03334,637.95
OUT_03335,163.99
OUT_03336,188.28
OUT_03337,214.52
OUT_03338,155.16
OUT_03339,154.45
OUT_03340,221.11
OUT_03341,1832.16
OUT_03342,109.36
OUT_03343,144.99
OUT_03344,1357.51
OUT_03345,972.57
OUT_03346,2491.86
OUT_03347,126.0
OUT_03348,777.05
OUT_03349,215.53
OUT_03350,141.14
OUT_03351,56.75
OUT_03352,154.57
OUT_03353,2950.05
OUT_03354,83.65
OUT_03355,125.26
OUT_03356,100.11
OUT_03357,465.82
OUT_03358,3149.12
OUT_03359,1321.5
OUT_03360,149.8
OUT_03361,187.91
OUT_03362,800.95
OUT_03363,108.37
OUT_03364,68.56
OUT_03365,103.79
OUT_03366,384.75
OUT_03367,197.54
OUT_03368,1204.23
OUT_03369,143.83
OUT_03370,237.53
OUT_03371,183.53
OUT_03372,114.33
OUT_03373,79.23
OUT_03374,117.65
OUT_03375,101.92
OUT_03376,875.88
OUT_03377,182.15
OUT_03378,134.15
OUT_03379,148.79
OUT_03380,132.39
OUT_03381,2873.38
OUT_03382,141.17
OUT_03383,1047.72
OUT_03384,945.73
OUT_03385,176.86
OUT_03386,94.42
OUT_03387,994.23
OUT_03388,1089.43
OUT_03389,93.66
OUT_03390,101.94
OUT_03391,991.62
OUT_03392,103.26
OUT_03393,191.41
OUT_03394,77.71
OUT_03395,1001.75
OUT_03396,385.01
OUT_03397,110.59
OUT_03398,75.07
OUT_03399,106.34
OUT_03400,417.99
OUT_03401,175.96
OUT_03402,3654.73
OUT_03403,197.5
OUT_03404,124.44
OUT_03405,982.75
OUT_03406,591.93
OUT_03407,124.14
OUT_03408,128.94
OUT_03409,303.74
OUT_03410,578.83
OUT_03411,2326.91
OUT_03412,70.41
OUT_03413,924.26
OUT_03414,1574.33
OUT_03415,2579.36
OUT_03416,86.5
OUT_03417,69.65
OUT_03418,1099.03
OUT_03419,81.06
OUT_03420,47.17
OUT_03421,140.09
OUT_03422,631.87
OUT_03423,1428.46
OUT_03424,1217.3
OUT_03425,200.57
OUT_03426,740.21
OUT_03427,279.88
OUT_03428,992.58
OUT_03429,147.64
OUT_03430,197.5
OUT_03431,88.86
OUT_03432,122.77
OUT_03433,117.94
OUT_03434,342.64
OUT_03435,173.98
OUT_03436,741.49
OUT_03437,126.95
OUT_03438,203.91
OUT_03439,280.66
OUT_03440,955.75
OUT_03441,153.99
OUT_03442,112.59
OUT_03443,1139.89
OUT_03444,580.63
OUT_03445,374.74
OUT_03446,702.75
OUT_03447,73.48
OUT_03448,315.48
OUT_03449,138.24
OUT_03450,105.66
OUT_03451,1399.32
OUT_03452,146.14
OUT_03453,148.97
OUT_03454,236.57
OUT_03455,141.17
OUT_03456,109.21
OUT_03457,160.81
OUT_03458,4999.75
OUT_03459,839.35
OUT_03460,98.11
OUT_03461,98.46
OUT_03462,990.54
OUT_03463,439.73
OUT_03464,75.86
OUT_03465,123.72
OUT_03466,189.72
OUT_03467,548.71
OUT_03468,134.72
OUT_03469,4999.75
OUT_03470,67.53
OUT_03471,150.2
OUT_03472,84.83
OUT_03473,90.26
OUT_03474,269.63
OUT_03475,89.9
OUT_03476,266.13
OUT_03477,163.38
OUT_03478,126.62
OUT_03479,66.32
OUT_03480,290.22
OUT_03481,109.57
OUT_03482,1054.46
OUT_03483,101.28
OUT_03484,2396.73
OUT_03485,71.54
OUT_03486,136.03
OUT_03487,84.0
OUT_03488,149.11
OUT_03489,192.68
OUT_03490,111.97
OUT_03491,252.63
OUT_03492,831.04
OUT_03493,2745.56
OUT_03494,185.93
OUT_03495,559.71
OUT_03496,1265.93
OUT_03497,90.26
OUT_03498,360.6
OUT_03499,145.78
OUT_03500,87.59
OUT_03501,139.06
OUT_03502,106.83
OUT_03503,269.99
OUT_03504,126.76
OUT_03505,115.76
OUT_03506,111.74
OUT_03507,91.78
OUT_03508,1015.09
OUT_03509,984.92
OUT_03510,1115.74
OUT_03511,65.86
OUT_03512,138.92
OUT_03513,1624.01
OUT_03514,127.71
OUT_03515,92.77
OUT_03516,1032.07
OUT_03517,67.23
OUT_03518,124.44
OUT_03519,1179.29
OUT_03520,980.38
OUT_03521,193.03
OUT_03522,65.52
OUT_03523,120.95
OUT_03524,197.48
OUT_03525,141.35
OUT_03526,71.58
OUT_03527,78.99
OUT_03528,944.08
OUT_03529,141.46
OUT_03530,83.49
OUT_03531,155.36
OUT_03532,96.1
OUT_03533,1494.68
OUT_03534,244.44
OUT_03535,793.86
OUT_03536,103.78
OUT_03537,207.01
OUT_03538,927.63
OUT_03539,91.42
OUT_03540,121.45
OUT_03541,154.85
OUT_03542,102.25
OUT_03543,133.13
OUT_03544,101.51
OUT_03545,275.82
OUT_03546,75.01
OUT_03547,165.28
OUT_03548,131.28
OUT_03549,3643.21
OUT_03550,242.3
OUT_03551,1313.5
OUT_03552,403.34
OUT_03553,91.83
OUT_03554,97.72
OUT_03555,424.75
OUT_03556,4999.75
OUT_03557,109.37
OUT_03558,108.17
OUT_03559,4073.25
OUT_03560,229.12
OUT_03561,159.47
OUT_03562,108.59
OUT_03563,336.58
OUT_03564,111.55
OUT_03565,150.52
OUT_03566,98.39
OUT_03567,123.02
OUT_03568,144.83
OUT_03569,941.25
OUT_03570,2087.07
OUT_03571,1583.41
OUT_03572,1153.82
OUT_03573,1529.82
OUT_03574,149.42
OUT_03575,1003.08
OUT_03576,146.03
OUT_03577,3645.44
OUT_03578,120.8
OUT_03579,974.83
OUT_03580,117.24
OUT_03581,119.49
OUT_03582,412.8
OUT_03583,529.76
OUT_03584,151.78
OUT_03585,157.06
OUT_03586,139.42
OUT_03587,168.25
OUT_03588,1266.91
OUT_03589,108.78
OUT_03590,113.11
OUT_03591,3492.11
OUT_03592,159.83
OUT_03593,133.62
OUT_03594,143.31
OUT_03595,198.13
OUT_03596,220.06
OUT_03597,1155.67
OUT_03598,1594.43
OUT_03599,103.03
OUT_03600,112.08
OUT_03601,275.49
OUT_03602,183.17
OUT_03603,121.69
OUT_03604,179.38
OUT_03605,165.83
OUT_03606,1249.2
OUT_03607,101.0
OUT_03608,65.93
OUT_03609,122.27
OUT_03610,132.59
OUT_03611,158.69
OUT_03612,157.33
OUT_03613,104.94
OUT_03614,84.35
OUT_03615,1053.5
OUT_03616,1373.88
OUT_03617,128.27
OUT_03618,122.72
OUT_03619,199.64
OUT_03620,166.45
OUT_03621,1315.82
OUT_03622,1089.7
OUT_03623,168.76
OUT_03624,58.24
OUT_03625,57.97
OUT_03626,152.46
OUT_03627,80.69
OUT_03628,96.3
OUT_03629,891.01
OUT_03630,168.89
OUT_03631,1437.52
OUT_03632,57.03
OUT_03633,107.76
OUT_03634,1534.65
OUT_03635,1943.66
OUT_03636,89.86
OUT_03637,152.35
OUT_03638,112.08
OUT_03639,92.5
OUT_03640,53.76
OUT_03641,193.59
OUT_03642,100.91
OUT_03643,230.6
OUT_03644,983.76
OUT_03645,217.82
OUT_03646,155.65
OUT_03647,107.61
OUT_03648,151.27
OUT_03649,273.56
OUT_03650,89.96
OUT_03651,654.75
OUT_03652,186.01
OUT_03653,3533.11
OUT_03654,99.09
OUT_03655,192.63
OUT_03656,120.74
OUT_03657,73.27
OUT_03658,286.37
OUT_03659,131.0
OUT_03660,142.5
OUT_03661,58.84
OUT_03662,1444.4
OUT_03663,146.47
OUT_03664,296.01
OUT_03665,858.83
OUT_03666,879.22
OUT_03667,1216.15
OUT_03668,150.85
OUT_03669,2254.95
OUT_03670,91.61
OUT_03671,316.89
OUT_03672,65.67
OUT_03673,915.52
OUT_03674,299.71
OUT_03675,101.16
OUT_03676,3388.35
OUT_03677,117.19
OUT_03678,166.47
OUT_03679,191.16
OUT_03680,1648.83
OUT_03681,170.59
OUT_03682,956.63
OUT_03683,117.65
OUT_03684,137.59
OUT_03685,64.21
OUT_03686,2999.3
OUT_03687,127.52
OUT_03688,101.01
OUT_03689,153.89
OUT_03690,69.93
OUT_03692,1215.53
OUT_03693,365.53
OUT_03694,110.22
OUT_03695,224.02
OUT_03696,119.18
OUT_03697,180.15
OUT_03698,268.13
OUT_03699,1150.54
OUT_03700,375.02
OUT_03701,1216.49
OUT_03702,60.84
OUT_03703,185.53
OUT_03704,83.67
OUT_03705,96.27
OUT_03706,281.84
OUT_03707,608.03
OUT_03708,70.44
OUT_03709,816.38
OUT_03710,203.88
OUT_03711,580.5
OUT_03712,97.18
OUT_03713,66.28
OUT_03714,333.36
OUT_03715,281.67
OUT_03716,60.98
OUT_03717,108.42
OUT_03718,259.16
OUT_03719,4034.04
OUT_03720,111.34
OUT_03721,274.06
OUT_03722,75.73
OUT_03723,1139.81
OUT_03724,4150.75
OUT_03725,122.69
OUT_03726,133.61
OUT_03727,118.32
OUT_03728,113.96
OUT_03729,218.57
OUT_03730,169.89
OUT_03731,253.52
OUT_03732,89.14
OUT_03733,103.57
OUT_03734,281.43
OUT_03735,253.93
OUT_03736,241.69
OUT_03737,75.81
OUT_03738,244.12
OUT_03739,627.1
OUT_03740,280.77
OUT_03741,4028.9
OUT_03742,132.74
OUT_03743,285.58
OUT_03744,242.91
OUT_03745,64.68
OUT_03746,327.92
OUT_03747,92.93
OUT_03748,165.24
OUT_03749,612.97
OUT_03750,407.83
OUT_03751,51.79
OUT_03752,57.01
OUT_03753,68.91
OUT_03754,1100.71
OUT_03755,54.72
OUT_03756,209.84
OUT_03757,3925.1
OUT_03758,74.24
OUT_03759,171.35
OUT_03760,310.68
