Outlet_ID,Distributor_ID,Province,Outlet_Type,Outlet_Size,Cooler_Count,monthly_volume_mean,base_pred,cf_add_cooler,monthly_uplift_L,monthly_revenue_uplift_LKR,monthly_margin_uplift_LKR,payback_months,npv_24mo_LKR,npv_lifetime_LKR,roi_24mo,payback_within_24mo,is_greenfield,is_material_case
OUT_10567,DIST_C_03,Central,Eatery,Medium,2,80.76332571029053,217.902,497.51,279.608,74383.10694174965,8925.972833009957,5.60163031362704,140776.84082978047,356915.41703614645,3.2844669598447793,1,0,1
OUT_10568,DIST_C_01,Central,SMMT,Small,0,23.379387764577515,77.454,77.454,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10569,DIST_C_02,Central,Kiosk,Large,4,495.37779856966273,721.702,721.702,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10570,DIST_C_03,Central,Pharmacy,Medium,2,102.1447535043667,189.808,510.038,320.231,86625.90308486302,10395.108370183561,4.809954665159212,172177.00771088776,423890.0662957532,3.9896520176881096,1,0,1
OUT_10571,DIST_C_03,Central,Kiosk,Medium,2,116.33715531389379,182.154,495.605,313.452,87305.77454829341,10476.692945795208,4.772498369351119,173920.73334021837,427609.3271796714,4.0288126139817,1,0,1
OUT_10572,DIST_C_01,Central,Eatery,Medium,1,104.46734725078448,184.858,184.858,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10573,DIST_C_02,Central,Hotel,Small,0,25.74346745752449,89.769,89.769,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10574,DIST_C_03,Central,Eatery,Medium,2,85.00876267337735,202.292,481.889,279.598,76776.64413418659,9213.19729610239,5.426997641866665,146915.75439169037,370009.34689329437,3.422334702129147,1,0,1
OUT_10575,DIST_C_02,Central,Eatery,Small,1,16.50809797264182,73.477,75.292,1.814,403.0111506422976,48.36133807707571,999.0,-48966.36215802438,-47795.31324817809,-0.9767865577230036,0,0,0
OUT_10576,DIST_C_03,Central,Hotel,Medium,2,130.69364312349293,213.25,508.463,295.213,72767.81195671893,8732.13743480627,5.725974925761036,136633.95292253463,348078.88869665534,3.19142596870701,1,0,1
OUT_10577,DIST_C_01,Central,SMMT,Small,1,24.01631524049912,80.932,82.746,1.814,402.82079938148144,48.33849592577777,999.0,-48966.85036850226,-47796.354571482036,-0.9767975219556267,0,0,0
OUT_10578,DIST_C_01,Central,Eatery,Small,0,25.80768591377072,78.312,78.312,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10579,DIST_C_03,Central,SMMT,Medium,1,97.08925480908671,176.819,176.819,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10580,DIST_C_03,Central,Bakery,Medium,2,90.63522111482818,207.511,503.191,295.68,78191.23164893688,9382.947797872426,5.328815749282699,150543.8703475438,377747.8979187244,3.503814942978765,1,0,1
OUT_10581,DIST_C_03,Central,Hotel,Medium,1,98.57799875596794,203.169,203.169,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10582,DIST_C_01,Central,SMMT,Small,0,18.76145243818127,59.086,59.086,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10583,DIST_C_02,Central,Bakery,Large,2,507.65991552591004,756.934,756.934,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10584,DIST_C_02,Central,SMMT,Small,0,16.25478301959687,65.568,65.568,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10585,DIST_C_01,Central,Bakery,Small,1,24.38852756861963,88.985,90.799,1.814,404.67636286366957,48.56116354364035,999.0,-48962.09124302813,-47786.203645831905,-0.9766906414990526,0,0,0
OUT_10586,DIST_C_01,Central,Eatery,Medium,1,87.44947769947244,218.946,218.946,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10587,DIST_C_01,Central,Grocery,Medium,1,98.16908440106491,216.115,216.115,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10588,DIST_C_01,Central,Kiosk,Small,1,16.536458285468306,80.86,82.674,1.814,440.60664486057505,52.872797383269,945.6658711956469,-48869.93771554963,-47589.645767516246,-0.9746210572560309,0,0,0
OUT_10589,DIST_C_02,Central,Bakery,Medium,1,102.95396687601469,191.96,191.96,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10590,DIST_C_02,Central,Kiosk,Small,0,15.289198295171538,71.37,71.37,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10591,DIST_C_02,Central,SMMT,Small,1,21.608729488726063,80.457,82.271,1.814,443.92819005413406,53.271382806496085,938.5902404978088,-48861.41865894184,-47571.47513707054,-0.9744297362528819,0,0,0
OUT_10592,DIST_C_01,Central,Kiosk,Medium,2,100.3962084323388,216.332,530.924,314.592,75709.2052630112,9085.104631561344,5.503513941523766,144178.00083453898,364169.8847992322,3.3608502231494453,1,0,1
OUT_10593,DIST_C_02,Central,Bakery,Large,5,429.6958377073596,708.323,708.323,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10594,DIST_C_03,Central,Kiosk,Medium,2,106.73028542632454,220.918,523.892,302.974,78200.61286889546,9384.073544267456,5.328176485844359,150567.9311804454,377799.2182142687,3.504355301248379,1,0,1
OUT_10595,DIST_C_01,Central,Eatery,Small,1,24.52157580345659,82.811,84.625,1.814,440.63367269859674,52.87604072383161,945.607865406319,-48869.86839489654,-47589.49791077252,-0.9746195004525608,0,0,0
OUT_10596,DIST_C_03,Central,Hotel,Small,1,26.459369042270637,85.808,87.622,1.814,454.6200523403397,54.554406280840766,916.5162524655639,-48833.99630737017,-47512.98492632294,-0.9738138849851965,0,0,0
OUT_10597,DIST_C_01,Central,Hotel,Medium,2,90.20668522736915,211.574,488.669,277.095,79976.54727437855,9597.185672925425,5.209860651238078,155122.82501762133,387514.53018425545,3.606649123004204,1,0,1
OUT_10598,DIST_C_02,Central,SMMT,Large,5,474.8134547534155,735.124,735.124,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10599,DIST_C_01,Central,Eatery,Small,0,19.181620639918894,79.306,79.306,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10600,DIST_C_03,Central,Bakery,Large,4,457.85189983066044,714.911,714.911,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10601,DIST_C_03,Central,SMMT,Medium,2,84.93685239051547,212.007,505.938,293.931,73763.94946323056,8851.673935587667,5.648649098898431,139188.83365201487,353528.2941537971,3.2488034890820803,1,0,1
OUT_10602,DIST_C_03,Central,Kiosk,Small,1,14.189503181593235,72.21,74.024,1.814,421.37681919485726,50.56521830338287,988.8219942017919,-48919.25812633976,-47694.84320887111,-0.9757286952143762,0,0,0
OUT_10603,DIST_C_02,Central,Pharmacy,Small,0,23.66258716029182,86.163,86.163,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10604,DIST_C_03,Central,Pharmacy,Medium,1,92.77966726511,194.723,194.723,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10605,DIST_C_01,Central,Eatery,Small,1,19.7230048954043,77.087,78.902,1.814,457.0962956759113,54.85155548110935,911.5511777459036,-48827.645270150715,-47499.43854958493,-0.9736712533690676,0,0,0
OUT_10606,DIST_C_01,Central,Bakery,Small,0,19.606287012583323,90.48,90.48,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10607,DIST_C_02,Central,Eatery,Small,0,32.13179791583705,88.043,88.043,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10608,DIST_C_01,Central,SMMT,Medium,1,73.05075537689484,184.048,184.048,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10609,DIST_C_03,Central,Hotel,Small,1,17.700962787547205,74.81,76.624,1.814,447.73819406389936,53.728583287667924,930.6033574772531,-48851.64680941287,-47550.63237539675,-0.9742102800219195,0,0,0
OUT_10610,DIST_C_03,Central,Pharmacy,Medium,1,92.82587369665704,213.385,213.385,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10611,DIST_C_02,Central,SMMT,Medium,2,89.4557744935121,191.408,508.282,316.874,72296.37090330823,8675.564508396987,5.763313724611872,135424.80694161195,345499.85374175885,3.1642709640305537,1,0,1
OUT_10612,DIST_C_01,Central,Grocery,Small,0,16.273077219667858,78.705,78.705,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10613,DIST_C_01,Central,Hotel,Medium,1,128.96948777493202,195.909,195.909,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10614,DIST_C_03,Central,Hotel,Medium,2,139.78544898517168,221.662,520.064,298.401,71607.7595756542,8592.931149078504,5.818736253386825,133658.66542036153,341732.7811215255,3.124606951557682,1,0,1
OUT_10615,DIST_C_02,Central,Bakery,Medium,2,18.027202780222552,153.28,472.004,318.724,88981.01196818182,10677.721436181817,4.682646976589343,178217.360837325,436773.7727288776,4.125306289367272,1,0,1
OUT_10616,DIST_C_01,Central,Bakery,Medium,2,102.34409734676727,201.173,489.622,288.45,76309.61301155624,9157.153561386749,5.460212026020459,145717.91894480085,367454.43662068626,3.3954337094656397,1,0,1
OUT_10617,DIST_C_02,Central,Bakery,Large,3,501.06603637123146,712.924,712.924,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10618,DIST_C_02,Central,Bakery,Small,0,25.727472631083703,87.993,87.993,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10619,DIST_C_03,Central,Pharmacy,Small,0,15.903966846523941,65.104,65.104,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10620,DIST_C_02,Central,Grocery,Small,0,25.430098413641804,75.812,75.812,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10621,DIST_C_03,Central,Hotel,Medium,2,106.91583298878673,187.606,516.177,328.571,81992.82028615482,9839.138434338578,5.08174575789076,160294.1362366896,398544.6229993912,3.722786448482517,1,0,1
OUT_10622,DIST_C_03,Central,Eatery,Medium,2,90.88256199988706,210.343,502.077,291.733,78809.03569403595,9457.084283284314,5.28704180932135,152128.40625659312,381127.61679568625,3.539400455976471,1,0,1
OUT_10623,DIST_C_01,Central,Hotel,Small,0,22.935495476050953,76.945,76.945,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10624,DIST_C_02,Central,Eatery,Medium,2,118.82418273820001,205.345,485.545,280.2,70900.22483538423,8508.026980246108,5.876803178467785,131843.98937258997,337862.18730336224,3.083852950518132,1,0,1
OUT_10625,DIST_C_01,Central,SMMT,Small,0,26.151085924983143,80.735,80.735,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10626,DIST_C_03,Central,Bakery,Medium,2,114.2161339110358,213.892,528.068,314.176,76668.96553719678,9200.275864463614,5.434619650170137,146639.581704056,369420.28732047655,3.416132414942535,1,0,1
OUT_10627,DIST_C_02,Central,Kiosk,Small,1,28.02052634121807,81.478,83.292,1.814,448.65226364292965,53.83827163715156,928.7073763619312,-48849.302415453596,-47545.63192543918,-0.9741576296141672,0,0,0
OUT_10628,DIST_C_03,Central,Grocery,Small,0,16.384838039261833,69.936,69.936,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10629,DIST_C_03,Central,SMMT,Small,0,26.06912581159191,87.316,87.316,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10630,DIST_C_03,Central,SMMT,Large,4,367.42012739381886,733.585,733.585,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10631,DIST_C_02,Central,Grocery,Small,1,14.526929588155927,66.735,68.549,1.814,523.1292658962808,62.77551190755369,796.4889250705348,-48658.28475313017,-47138.20285078037,-0.9698677542843742,0,0,0
OUT_10632,DIST_C_01,Central,Grocery,Large,3,500.88995536596536,763.796,763.796,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10633,DIST_C_03,Central,Eatery,Large,2,429.094143054146,672.359,672.359,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10634,DIST_C_01,Central,Pharmacy,Small,1,18.040416711745728,73.373,75.187,1.814,405.25559940516524,48.630671928619826,999.0,-48960.60562455879,-47783.03491184732,-0.9766572774742626,0,0,0
OUT_10635,DIST_C_01,Central,Pharmacy,Small,0,21.17853735354857,78.692,78.692,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10636,DIST_C_01,Central,Grocery,Large,2,478.4967743595864,744.538,744.538,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10637,DIST_C_02,Central,Bakery,Small,0,24.961767924157094,79.157,79.157,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10638,DIST_C_03,Central,Pharmacy,Small,0,19.32896709839442,71.498,71.498,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10639,DIST_C_01,Central,Bakery,Medium,1,70.85547972841765,176.51,176.51,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10640,DIST_C_01,Central,Grocery,Small,1,24.39129157807187,89.652,89.652,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10641,DIST_C_02,Central,Grocery,Medium,1,76.63849477413183,193.66,193.66,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10642,DIST_C_03,Central,Pharmacy,Extra Large,3,1405.964640196576,1732.113,1732.113,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10643,DIST_C_03,Central,Eatery,Small,0,12.93493544833311,80.452,80.452,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10644,DIST_C_02,Central,Kiosk,Large,2,432.3406482451226,738.608,738.608,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10645,DIST_C_02,Central,Hotel,Medium,1,122.4746884600771,226.875,226.875,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10646,DIST_C_03,Central,Eatery,Small,1,21.93641026892107,77.111,78.925,1.814,414.4153931976834,49.72984718372201,999.0,-48937.1127026544,-47732.925935975065,-0.9761296733518134,0,0,0
OUT_10647,DIST_C_01,Central,Eatery,Small,1,13.756662070517644,64.205,66.019,1.814,649.4345210607496,77.93214252728995,641.5837981419695,-48334.3386509682,-46447.24548569806,-0.9625925715869009,0,0,0
OUT_10648,DIST_C_03,Central,SMMT,Medium,1,118.2732017051445,193.042,193.042,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10649,DIST_C_02,Central,Eatery,Small,0,15.700368780325526,65.186,65.186,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10650,DIST_C_01,Central,Pharmacy,Small,0,26.069227250901935,92.458,92.458,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10651,DIST_C_02,Central,Grocery,Small,1,24.283466287079754,74.978,76.792,1.814,504.29351501858514,60.515221802230215,826.2383993799939,-48706.594445946816,-47241.24449207116,-0.9709526935349294,0,0,0
OUT_10652,DIST_C_02,Central,Kiosk,Medium,2,84.36978579317272,187.537,482.688,295.151,87897.97469917874,10547.75696390145,4.74034433776959,175439.60070903235,430848.9790478716,4.062923342672696,1,0,1
OUT_10653,DIST_C_01,Central,SMMT,Extra Large,3,1440.454213605883,1715.736,1715.736,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10654,DIST_C_03,Central,SMMT,Small,0,24.110883937039578,83.882,83.882,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10655,DIST_C_03,Central,Eatery,Small,0,19.48172046209119,64.979,64.979,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10656,DIST_C_01,Central,Hotel,Small,0,27.198442812617706,86.543,86.543,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10657,DIST_C_03,Central,Kiosk,Extra Large,4,1408.8136553988306,1714.55,1714.55,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10658,DIST_C_01,Central,Bakery,Small,0,21.54037544581975,75.645,75.645,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10659,DIST_C_03,Central,Eatery,Medium,2,67.7699525215657,178.841,474.38,295.538,85537.99124756383,10264.558949707658,4.871129899003019,169386.74535220736,417938.6061164972,3.926988295859676,1,0,1
OUT_10660,DIST_C_01,Central,SMMT,Extra Large,4,1354.4784562812613,1757.998,1757.998,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10661,DIST_C_01,Central,Bakery,Small,0,11.639553769862902,63.217,63.217,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10662,DIST_C_01,Central,SMMT,Medium,2,19.345723005516128,152.491,462.025,309.534,92860.23155239895,11143.227786287875,4.487030235667149,188166.7335859185,457995.18065047276,4.348749337418179,1,0,1
OUT_10663,DIST_C_03,Central,Kiosk,Medium,1,120.70404156318851,189.371,189.371,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10664,DIST_C_01,Central,Grocery,Medium,1,100.2435629827363,219.906,219.906,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10665,DIST_C_01,Central,Kiosk,Medium,2,66.06373852054872,176.542,471.291,294.749,89202.54266118279,10704.305119341934,4.6710178234412885,178785.53992388365,437985.66421923164,4.138066457284128,1,0,1
OUT_10666,DIST_C_03,Central,Bakery,Medium,2,107.73589638279142,211.92,518.102,306.182,70274.39683227586,8432.927619873102,5.929138995829825,130238.87371871813,334438.5730803482,3.047805257539089,1,0,1
OUT_10667,DIST_C_01,Central,Hotel,Medium,1,109.02683330494281,230.503,230.503,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10668,DIST_C_01,Central,Eatery,Small,1,19.09473055896759,78.773,80.587,1.814,432.33867315113173,51.880640778135806,963.7506254755364,-48891.14330358769,-47634.875999144315,-0.9750972924264948,0,0,0
OUT_10669,DIST_C_03,Central,Grocery,Extra Large,2,1394.5778553712635,1784.453,1784.453,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10670,DIST_C_02,Central,SMMT,Large,4,515.182094404402,744.024,744.024,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10671,DIST_C_02,Central,Eatery,Medium,2,99.96551201495329,189.995,488.873,298.878,79561.86773266709,9547.42412792005,5.2370146471007075,154059.26023554784,385246.0110864445,3.582763581401624,1,0,1
OUT_10672,DIST_C_03,Central,SMMT,Medium,1,112.28327476216452,212.194,212.194,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10673,DIST_C_03,Central,Hotel,Small,1,23.110718827732974,82.981,84.796,1.814,389.524122452778,46.74289469433336,999.0,-49000.95351533611,-47869.094512849035,-0.97756341054672,0,0,0
OUT_10674,DIST_C_03,Central,Hotel,Medium,2,94.28734575727982,200.001,488.251,288.25,82548.3721351249,9905.804656214987,5.047545528634019,161719.00850972673,401583.7890359201,3.7547862349831935,1,0,1
OUT_10675,DIST_C_03,Central,Bakery,Small,1,23.48163624070708,80.606,82.42,1.814,436.32370846016966,52.35884501522035,954.9484902782967,-48880.92253602217,-47613.07572255799,-0.9748677543926942,0,0,0
OUT_10676,DIST_C_03,Central,Eatery,Medium,2,96.77432455842485,223.213,513.551,290.337,69295.32809141112,8315.439370969334,6.012911377185771,127727.77074094606,329082.5429093039,2.9914108980652805,1,0,1
OUT_10677,DIST_C_03,Central,Grocery,Small,0,35.577880856667704,96.759,96.759,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10678,DIST_C_02,Central,Hotel,Small,0,19.785581037382947,83.771,83.771,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10679,DIST_C_02,Central,SMMT,Medium,2,105.7790588336782,192.57,488.634,296.065,79795.08295014233,9575.40995401708,5.221708547217238,154657.40764095535,386521.8231811508,3.596196777928198,1,0,1
OUT_10680,DIST_C_02,Central,Hotel,Medium,2,16.22278019846365,153.978,435.171,281.193,89926.30155981067,10791.156187177281,4.633423808601074,180641.82748539676,441945.012869449,4.179754969845095,1,0,1
OUT_10681,DIST_C_01,Central,Pharmacy,Small,0,20.100461906685414,74.209,74.209,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10682,DIST_C_01,Central,Kiosk,Small,1,22.279895991794614,87.289,89.103,1.814,401.5285073540103,48.18342088248123,999.0,-48970.16482255731,-47803.42410071941,-0.976871957976409,0,0,0
OUT_10683,DIST_C_01,Central,SMMT,Large,5,551.6103990244338,730.942,730.942,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10684,DIST_C_02,Central,Grocery,Small,0,21.94490081721265,77.07,77.07,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10685,DIST_C_01,Central,Kiosk,Medium,2,94.69237554630814,184.084,478.846,294.761,82748.2041989309,9929.784503871706,5.035356001986204,162231.53522979582,402676.97740790475,3.766296561858419,1,0,1
OUT_10686,DIST_C_03,Central,Hotel,Medium,1,97.69928732671741,192.95,192.95,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10687,DIST_C_03,Central,Eatery,Small,0,20.38446741924185,83.85,83.85,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10688,DIST_C_01,Central,Eatery,Medium,2,113.68066912073245,194.256,512.42,318.165,84285.11822577842,10114.21418709341,4.943537785051479,166173.39265850693,411084.719943762,3.854822809804837,1,0,1
OUT_10689,DIST_C_03,Central,Bakery,Medium,2,89.29241380509494,211.161,474.01,262.849,81944.99460938731,9833.399353126477,5.084711624582069,160171.47355292464,398282.9909433099,3.7200316895007086,1,0,1
OUT_10690,DIST_C_02,Central,SMMT,Small,0,20.453297271860315,78.974,78.974,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10691,DIST_C_02,Central,Eatery,Medium,2,98.95366285406496,213.768,517.365,303.597,80869.56362705099,9704.347635246118,5.152329850427078,157413.2219313399,392399.8077225059,3.658086864918137,1,0,1
OUT_10692,DIST_C_03,Central,Kiosk,Medium,2,113.4730272852956,187.191,480.049,292.858,82058.201737417,9846.98420849004,5.077696779171247,160461.82574622345,398902.29454069445,3.726552420075219,1,0,1
OUT_10693,DIST_C_02,Central,Grocery,Small,0,24.48922595529794,76.182,76.182,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10694,DIST_C_01,Central,Grocery,Medium,2,100.73715082555455,197.296,494.998,297.702,79580.16601979441,9549.61992237533,5.235810472712847,154106.19144821528,385346.11251328187,3.5838175627401587,1,0,1
OUT_10695,DIST_C_01,Central,Grocery,Small,1,28.335572895975794,94.779,94.779,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10696,DIST_C_01,Central,Bakery,Large,3,448.94185781035617,738.105,738.105,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10697,DIST_C_02,Central,Hotel,Small,0,13.305939186363204,59.487,59.487,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10698,DIST_C_02,Central,Eatery,Small,1,13.729740648582967,73.227,75.041,1.814,517.0711396647221,62.04853675976665,805.8207753324631,-48673.82255776516,-47171.344044571895,-0.970216702355312,0,0,0
OUT_10699,DIST_C_03,Central,Pharmacy,Extra Large,3,1404.9238148440995,1709.79,1709.79,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10700,DIST_C_03,Central,Kiosk,Small,0,19.406162566514542,72.362,72.362,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10701,DIST_C_01,Central,Kiosk,Small,0,21.853472593939607,77.689,77.689,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10702,DIST_C_03,Central,Kiosk,Small,1,26.278793247893923,79.085,80.899,1.814,467.3825194402364,56.08590233282837,891.4896243139134,-48801.263295069155,-47443.16739871642,-0.9730787668802423,0,0,0
OUT_10703,DIST_C_01,Central,SMMT,Small,0,12.747021143696735,72.461,72.461,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10704,DIST_C_03,Central,SMMT,Small,1,20.196538679753264,88.376,90.19,1.814,451.474348513738,54.176921821648556,922.9021937532912,-48842.06436829018,-47530.19361035218,-0.9739950775256087,0,0,0
OUT_10705,DIST_C_03,Central,Hotel,Extra Large,4,1373.69996827893,1707.572,1707.572,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10706,DIST_C_02,Central,Bakery,Small,0,23.92910441672747,78.413,78.413,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10707,DIST_C_03,Central,Bakery,Small,0,20.416816124636828,76.929,76.929,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10708,DIST_C_03,Central,Kiosk,Extra Large,3,1318.1946458615932,1699.127,1699.127,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10709,DIST_C_03,Central,Kiosk,Medium,1,86.70913691841699,197.645,197.645,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10710,DIST_C_01,Central,Eatery,Extra Large,3,1376.6892884265542,1697.339,1697.339,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10711,DIST_C_02,Central,Grocery,Large,3,483.11170986144054,739.693,739.693,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10712,DIST_C_02,Central,Eatery,Small,0,13.017861606212922,73.004,73.004,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_10713,DIST_C_01,Central,Grocery,Small,1,18.98757729426709,80.252,82.066,1.814,393.30144244583107,47.19617309349972,999.0,-48991.26549335496,-47848.43055024452,-0.9773458369151201,0,0,0
OUT_10714,DIST_C_02,Central,SMMT,Medium,2,107.46885751555597,207.676,497.153,289.477,81451.17194524637,9774.140633429564,5.115539245362375,158904.92350321065,395581.51659540227,3.6915875040461907,1,0,1
OUT_10715,DIST_C_03,Central,Kiosk,Medium,1,87.60872097087864,215.101,215.101,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_10716,DIST_C_03,Central,Grocery,Medium,2,98.33097683765108,213.085,507.257,294.172,73980.97588495676,8877.71710619481,5.632078540226332,139745.46024124755,354715.54486885166,3.261304210973509,1,0,1
