Outlet_ID,Latitude,Longitude,is_land,nearest_land_outlet_km,category
OUT_08584,6.915675,79.810827,False,3.684,borderline
OUT_07548,7.016694,79.833055,False,3.684,borderline
OUT_17952,5.978162,80.233352,False,3.663,borderline
OUT_06598,6.98014,79.830938,False,3.661,borderline
OUT_00778,7.057377,79.820535,False,3.655,borderline
OUT_01417,6.946671,79.812021,False,3.653,borderline
OUT_02184,6.975019,79.829149,False,3.651,borderline
OUT_01234,6.926786,79.811415,False,3.649,borderline
OUT_00386,7.11634,79.803309,False,3.647,borderline
OUT_02525,6.828371,79.830267,False,3.647,borderline
OUT_18500,5.901146,80.49323,False,3.647,borderline
OUT_18560,5.906108,80.536298,False,3.644,borderline
OUT_18281,5.961287,80.293601,False,3.641,borderline
OUT_01536,6.93644,79.811724,False,3.638,borderline
OUT_02754,6.945239,79.811942,False,3.634,borderline
OUT_07127,7.099496,79.8095,False,3.626,borderline
OUT_05578,7.08122,79.817804,False,3.619,borderline
OUT_17335,5.97934,80.231599,False,3.617,borderline
OUT_00455,6.960723,79.819092,False,3.615,borderline
OUT_06168,7.03103,79.828501,False,3.61,borderline
OUT_00848,6.798123,79.837665,False,3.608,borderline
OUT_05589,6.851213,79.826378,False,3.606,borderline
OUT_18434,5.901911,80.497506,False,3.605,borderline
OUT_06771,6.9322,79.811957,False,3.603,borderline
OUT_08656,6.735063,79.859198,False,3.603,borderline
OUT_03627,7.072571,79.817663,False,3.596,borderline
OUT_05636,6.962424,79.82084,False,3.595,borderline
OUT_04170,7.008148,79.834669,False,3.595,borderline
OUT_08130,6.816098,79.834479,False,3.593,borderline
OUT_06468,7.036013,79.827076,False,3.585,borderline
OUT_03375,6.773579,79.843026,False,3.582,borderline
OUT_17598,5.961755,80.285622,False,3.581,borderline
OUT_08690,6.838846,79.828629,False,3.578,borderline
OUT_17479,5.920537,80.398897,False,3.575,borderline
OUT_08871,6.858913,79.82716,False,3.575,borderline
OUT_18227,5.901845,80.491084,False,3.571,borderline
OUT_08494,6.859465,79.827349,False,3.566,borderline
OUT_04562,6.873137,79.825661,False,3.564,borderline
OUT_00143,7.042286,79.82636,False,3.563,borderline
OUT_05599,7.075591,79.817859,False,3.558,borderline
OUT_02049,6.710596,79.868247,False,3.557,borderline
OUT_00211,7.062383,79.819607,False,3.554,borderline
OUT_19553,5.906852,80.538811,False,3.553,borderline
OUT_08345,6.810108,79.835292,False,3.552,borderline
OUT_06921,7.028516,79.829817,False,3.55,borderline
OUT_17701,5.962009,80.292586,False,3.548,borderline
OUT_04485,7.07936,79.818179,False,3.548,borderline
OUT_08892,7.077682,79.818061,False,3.544,borderline
OUT_13551,8.012908,79.801923,False,3.541,borderline
OUT_05864,6.908415,79.813971,False,3.537,borderline
OUT_02366,6.822032,79.834287,False,3.531,borderline
OUT_05336,6.834753,79.829957,False,3.531,borderline
OUT_01127,6.919565,79.811984,False,3.53,borderline
OUT_03890,6.77562,79.843368,False,3.53,borderline
OUT_06274,6.880076,79.82157,False,3.529,borderline
OUT_19213,5.903632,80.465631,False,3.529,borderline
OUT_18287,5.935729,80.370652,False,3.528,borderline
OUT_18336,5.902685,80.507309,False,3.521,borderline
OUT_08287,6.901714,79.817213,False,3.518,borderline
OUT_00837,7.024894,79.83103,False,3.513,borderline
OUT_00365,7.058162,79.821625,False,3.509,borderline
OUT_03236,6.984393,79.834965,False,3.509,borderline
OUT_04072,6.713644,79.869054,False,3.503,borderline
OUT_07972,7.000793,79.836008,False,3.503,borderline
OUT_08318,6.743361,79.860046,False,3.502,borderline
OUT_00953,6.727366,79.861273,False,3.501,borderline
OUT_00906,6.936514,79.812995,False,3.498,borderline
OUT_06194,6.928557,79.812753,False,3.495,borderline
OUT_07556,7.064866,79.819544,False,3.493,borderline
OUT_02806,7.05145,79.826023,False,3.493,borderline
OUT_18023,5.919713,80.404259,False,3.49,borderline
OUT_00067,6.87094,79.82754,False,3.489,borderline
OUT_16414,8.010042,79.802158,False,3.485,borderline
OUT_07211,7.130316,79.801802,False,3.485,borderline
OUT_18617,5.91932,80.416533,False,3.481,borderline
OUT_04662,6.916256,79.81262,False,3.48,borderline
OUT_01476,7.003413,79.835977,False,3.477,borderline
OUT_03847,6.798799,79.838722,False,3.476,borderline
OUT_05275,7.079338,79.818852,False,3.474,borderline
OUT_06766,7.070554,79.819031,False,3.474,borderline
OUT_07803,6.804038,79.837736,False,3.472,borderline
OUT_03663,6.783181,79.844317,False,3.469,borderline
OUT_19155,6.006448,80.202841,False,3.464,borderline
OUT_00027,6.811054,79.83596,False,3.463,borderline
OUT_06283,6.927473,79.813163,False,3.452,borderline
OUT_19457,5.983323,80.227651,False,3.445,borderline
OUT_19147,5.955268,80.327814,False,3.44,borderline
OUT_05018,6.951361,79.815455,False,3.435,borderline
OUT_18728,6.006032,80.207493,False,3.432,borderline
OUT_06342,6.851607,79.827998,False,3.425,borderline
OUT_04704,7.079272,79.819315,False,3.422,borderline
OUT_00270,6.916828,79.813098,False,3.421,borderline
OUT_03152,7.132214,79.801012,False,3.413,borderline
OUT_06972,7.030168,79.830812,False,3.413,borderline
OUT_06114,6.781405,79.844806,False,3.412,borderline
OUT_04661,6.870849,79.828244,False,3.411,borderline
OUT_02234,7.097276,79.812004,False,3.409,borderline
OUT_18055,5.905894,80.462209,False,3.404,borderline
OUT_19065,5.951863,80.333613,False,3.402,borderline
OUT_06669,6.845395,79.829171,False,3.399,borderline
OUT_05732,6.78856,79.84447,False,3.396,borderline
OUT_05534,6.717912,79.866916,False,3.394,borderline
OUT_07428,7.122509,79.804251,False,3.393,borderline
OUT_02271,6.918138,79.813263,False,3.393,borderline
OUT_01275,6.879996,79.823017,False,3.39,borderline
OUT_06901,7.10768,79.810583,False,3.387,borderline
OUT_01935,7.113914,79.806781,False,3.387,borderline
OUT_07079,7.056235,79.823883,False,3.386,borderline
OUT_06477,6.743065,79.861447,False,3.383,borderline
OUT_08797,6.873336,79.827702,False,3.378,borderline
OUT_08920,7.000299,79.837233,False,3.378,borderline
OUT_08963,6.831209,79.832005,False,3.377,borderline
OUT_17179,5.904334,80.552837,False,3.37,borderline
OUT_04828,6.954342,79.8175,False,3.368,borderline
OUT_04609,7.093691,79.813613,False,3.367,borderline
OUT_05881,7.00718,79.836728,False,3.367,borderline
OUT_05952,6.913855,79.814038,False,3.365,borderline
OUT_02483,6.752788,79.856504,False,3.364,borderline
OUT_05511,7.046059,79.828274,False,3.359,borderline
OUT_17660,5.904441,80.477003,False,3.358,borderline
OUT_08990,7.110328,79.80903,False,3.357,borderline
OUT_04353,7.019789,79.834699,False,3.355,borderline
OUT_06575,7.02754,79.831828,False,3.353,borderline
OUT_19593,5.943149,80.357782,False,3.351,borderline
OUT_04125,7.107898,79.810932,False,3.342,borderline
OUT_01614,6.902323,79.818734,False,3.339,borderline
OUT_08156,6.852143,79.828791,False,3.335,borderline
OUT_01139,7.120174,79.805249,False,3.329,borderline
OUT_06710,6.91917,79.813821,False,3.327,borderline
OUT_18589,5.90418,80.556109,False,3.326,borderline
OUT_17522,5.904104,80.562288,False,3.326,borderline
OUT_06757,6.993358,79.837158,False,3.322,borderline
OUT_19855,5.908186,80.459033,False,3.321,borderline
OUT_17560,5.923473,80.434503,False,3.32,borderline
OUT_04896,7.031663,79.831125,False,3.317,borderline
OUT_05715,6.703085,79.870967,False,3.317,borderline
OUT_01038,6.987833,79.837835,False,3.315,borderline
OUT_02280,7.130301,79.803969,False,3.314,borderline
OUT_05819,6.709649,79.870419,False,3.314,borderline
OUT_00183,6.742754,79.862366,False,3.314,borderline
OUT_06823,6.995318,79.837295,False,3.311,borderline
OUT_04631,6.766345,79.847207,False,3.307,borderline
OUT_05768,7.057341,79.824125,False,3.303,borderline
OUT_02791,6.901075,79.819987,False,3.298,borderline
OUT_05950,6.728165,79.862961,False,3.298,borderline
OUT_07480,7.032069,79.831146,False,3.297,borderline
OUT_01358,6.701915,79.871437,False,3.294,borderline
OUT_00028,6.901918,79.819468,False,3.294,borderline
OUT_01817,6.966761,79.83038,False,3.29,borderline
OUT_07698,6.962807,79.825354,False,3.284,borderline
OUT_17357,5.905104,80.469798,False,3.284,borderline
OUT_01830,7.10123,79.812412,False,3.279,borderline
OUT_00008,6.852307,79.829302,False,3.278,borderline
OUT_01444,7.068532,79.82103,False,3.269,borderline
OUT_07019,7.030939,79.831954,False,3.267,borderline
OUT_01395,6.965601,79.829662,False,3.266,borderline
OUT_19874,5.967936,80.260747,False,3.262,borderline
OUT_02387,6.981735,79.836001,False,3.252,borderline
OUT_18033,5.909681,80.540961,False,3.251,borderline
OUT_00970,6.75933,79.851563,False,3.25,borderline
OUT_08288,7.094597,79.814469,False,3.242,borderline
OUT_08540,7.094443,79.814554,False,3.239,borderline
OUT_04548,6.739651,79.862749,False,3.238,borderline
OUT_17587,5.906396,80.465454,False,3.237,borderline
OUT_01626,6.704923,79.871426,False,3.233,borderline
OUT_07059,6.806185,79.839273,False,3.231,borderline
OUT_08192,6.787979,79.846279,False,3.227,borderline
OUT_00886,6.829052,79.834062,False,3.225,borderline
OUT_00712,6.892799,79.82131,False,3.222,borderline
OUT_17397,5.956443,80.329538,False,3.218,borderline
OUT_06589,7.027237,79.833158,False,3.218,borderline
OUT_03131,7.067203,79.82175,False,3.208,borderline
OUT_00716,6.731282,79.863152,False,3.205,borderline
OUT_08127,6.834983,79.832912,False,3.204,borderline
OUT_08170,6.73357,79.862896,False,3.203,borderline
OUT_19261,5.908717,80.545523,False,3.203,borderline
OUT_19453,6.008968,80.202561,False,3.2,borderline
OUT_07466,6.866239,79.830348,False,3.192,borderline
OUT_02552,6.811392,79.838417,False,3.19,borderline
OUT_05587,7.014112,79.838068,False,3.187,borderline
OUT_17916,5.978123,80.245656,False,3.187,borderline
OUT_08608,6.926313,79.815687,False,3.182,borderline
OUT_03368,6.952934,79.818675,False,3.181,borderline
OUT_02401,7.135446,79.801238,False,3.179,borderline
OUT_18413,5.942106,80.364517,False,3.177,borderline
OUT_04573,6.864268,79.830764,False,3.177,borderline
OUT_01957,7.066948,79.822074,False,3.177,borderline
OUT_19316,5.948112,80.350082,False,3.175,borderline
OUT_02840,7.074871,79.821427,False,3.166,borderline
OUT_02751,7.007751,79.838564,False,3.165,borderline
OUT_17002,5.970475,80.257398,False,3.163,borderline
OUT_04878,7.13722,79.800327,False,3.159,borderline
OUT_01353,6.809137,79.839135,False,3.157,borderline
OUT_00064,6.786647,79.846931,False,3.154,borderline
OUT_06966,6.77361,79.846948,False,3.15,borderline
OUT_08376,7.078814,79.821753,False,3.149,borderline
OUT_01527,7.110321,79.811309,False,3.148,borderline
OUT_18822,5.93949,80.370429,False,3.141,borderline
OUT_07890,6.893056,79.822031,False,3.141,borderline
OUT_07645,7.039379,79.830521,False,3.138,borderline
OUT_17266,5.910613,80.53874,False,3.135,borderline
OUT_06786,6.754641,79.857514,False,3.134,borderline
OUT_02530,6.990754,79.839057,False,3.131,borderline
OUT_08510,6.76897,79.848036,False,3.129,borderline
OUT_01005,6.914382,79.816135,False,3.126,borderline
OUT_02756,7.077937,79.821895,False,3.124,borderline
OUT_08776,6.94391,79.816437,False,3.122,borderline
OUT_05431,6.898323,79.822268,False,3.114,borderline
OUT_06035,7.108734,79.81291,False,3.113,borderline
OUT_00715,6.816253,79.838904,False,3.105,borderline
OUT_19106,5.981262,80.241516,False,3.104,borderline
OUT_18357,5.904444,80.573015,False,3.101,borderline
OUT_01761,6.915922,79.81618,False,3.094,borderline
OUT_08511,6.870089,79.831096,False,3.093,borderline
OUT_19529,5.974705,80.252556,False,3.091,borderline
OUT_05261,6.892215,79.822521,False,3.091,borderline
OUT_17908,5.991405,80.22349,False,3.09,borderline
OUT_02412,6.966079,79.832147,False,3.087,borderline
OUT_03944,6.852615,79.83106,False,3.084,borderline
OUT_05315,7.045207,79.830732,False,3.082,borderline
OUT_02819,6.868425,79.831205,False,3.081,borderline
OUT_03562,6.788016,79.847611,False,3.08,borderline
OUT_01128,6.929672,79.81653,False,3.08,borderline
OUT_04436,7.06091,79.824695,False,3.077,borderline
OUT_07277,6.888473,79.823151,False,3.071,borderline
OUT_18215,5.951951,80.342536,False,3.068,borderline
OUT_18065,5.967112,80.296338,False,3.062,borderline
OUT_06395,6.963596,79.829968,False,3.057,borderline
OUT_00810,6.762783,79.851388,False,3.056,borderline
OUT_05317,6.891073,79.822991,False,3.048,borderline
OUT_00253,7.01311,79.839373,False,3.047,borderline
OUT_00980,6.796008,79.843806,False,3.044,borderline
OUT_02416,7.059995,79.825491,False,3.037,borderline
OUT_01433,6.714096,79.873424,False,3.036,borderline
OUT_08707,6.930383,79.816957,False,3.036,borderline
OUT_07024,7.028255,79.834657,False,3.031,borderline
OUT_06286,7.072707,79.822795,False,3.031,borderline
OUT_18624,5.962212,80.310083,False,3.028,borderline
OUT_03595,7.039854,79.831471,False,3.026,borderline
OUT_00642,6.779746,79.848139,False,3.022,borderline
OUT_19353,5.96819,80.271653,False,3.019,borderline
OUT_08731,6.815507,79.839691,False,3.017,borderline
OUT_01016,6.941137,79.817193,False,3.012,borderline
OUT_01248,6.88005,79.826947,False,3.005,borderline
OUT_17935,5.910482,80.460838,False,3.001,borderline
OUT_01224,6.867023,79.832046,False,2.997,borderline
OUT_03106,7.114664,79.810348,False,2.995,borderline
OUT_17511,5.982264,80.241436,False,2.995,borderline
OUT_08891,6.764166,79.851301,False,2.99,borderline
OUT_02511,6.915409,79.817231,False,2.987,borderline
OUT_18911,5.927576,80.438328,False,2.986,borderline
OUT_06233,6.892966,79.823446,False,2.985,borderline
OUT_07462,7.041002,79.831738,False,2.981,borderline
OUT_05825,6.804133,79.842363,False,2.974,borderline
OUT_17909,5.90877,80.568775,False,2.972,borderline
OUT_02373,7.056096,79.828406,False,2.971,borderline
OUT_17276,5.907766,80.571545,False,2.967,borderline
OUT_04407,6.786086,79.848644,False,2.966,borderline
OUT_01667,6.871238,79.832389,False,2.957,borderline
OUT_19655,5.959823,80.324212,False,2.954,borderline
OUT_00489,6.749651,79.862659,False,2.952,borderline
OUT_18245,5.939526,80.37806,False,2.951,borderline
OUT_08068,6.758068,79.856189,False,2.95,borderline
OUT_00025,6.859002,79.833016,False,2.944,borderline
OUT_06111,6.902836,79.822696,False,2.941,borderline
OUT_04145,7.082702,79.824453,False,2.939,borderline
OUT_19930,5.927617,80.434852,False,2.933,borderline
OUT_19432,5.926507,80.432734,False,2.931,borderline
OUT_06595,6.775687,79.848823,False,2.928,borderline
OUT_08063,6.886998,79.824853,False,2.924,borderline
OUT_08259,6.769266,79.849973,False,2.915,borderline
OUT_19251,5.909052,80.567933,False,2.912,borderline
OUT_02876,6.720123,79.870776,False,2.905,borderline
OUT_00988,6.893404,79.824174,False,2.904,borderline
OUT_04212,6.908961,79.819878,False,2.903,borderline
OUT_00797,7.102482,79.815717,False,2.9,borderline
OUT_17285,5.909078,80.567649,False,2.899,borderline
OUT_17929,5.908052,80.572196,False,2.898,borderline
OUT_04250,6.795138,79.845791,False,2.886,borderline
OUT_01585,6.815674,79.840911,False,2.882,borderline
OUT_05280,7.031853,79.83549,False,2.873,borderline
OUT_17776,5.902224,80.578141,False,2.873,borderline
OUT_04623,7.069506,79.824568,False,2.871,borderline
OUT_19158,6.011864,80.203221,False,2.87,borderline
OUT_07012,6.768467,79.85066,False,2.869,borderline
OUT_04982,6.876809,79.830836,False,2.864,borderline
OUT_17440,5.929447,80.436402,False,2.857,borderline
OUT_04860,6.877953,79.830023,False,2.853,borderline
OUT_18824,5.909358,80.468091,False,2.848,borderline
OUT_07815,7.111262,79.813989,False,2.847,borderline
OUT_00874,7.136937,79.803872,False,2.846,borderline
OUT_05569,6.803635,79.843578,False,2.846,borderline
OUT_07959,6.87619,79.83163,False,2.844,borderline
OUT_17868,5.929958,80.437648,False,2.843,borderline
OUT_04534,7.039659,79.833183,False,2.843,borderline
OUT_02505,7.113135,79.812757,False,2.843,borderline
OUT_17653,5.912484,80.460188,False,2.842,borderline
OUT_05677,6.875433,79.83242,False,2.84,borderline
OUT_01602,6.804767,79.843532,False,2.839,borderline
OUT_07796,7.052394,79.833317,False,2.836,borderline
OUT_03271,7.071228,79.82482,False,2.832,borderline
OUT_05456,6.88733,79.825626,False,2.832,borderline
OUT_08868,6.927578,79.818817,False,2.828,borderline
OUT_00840,6.957231,79.825517,False,2.824,borderline
OUT_08172,6.723817,79.869289,False,2.823,borderline
OUT_17590,6.003286,80.220273,False,2.823,borderline
OUT_01238,7.049692,79.833604,False,2.822,borderline
OUT_18504,5.936282,80.389666,False,2.821,borderline
OUT_07158,6.933037,79.819264,False,2.817,borderline
OUT_17549,5.961325,80.328505,False,2.814,borderline
OUT_07673,6.949864,79.820932,False,2.812,borderline
OUT_18670,5.913233,80.544944,False,2.811,borderline
OUT_06269,7.001231,79.842309,False,2.808,borderline
OUT_18011,5.985869,80.235043,False,2.799,borderline
OUT_07033,6.83942,79.835738,False,2.797,borderline
OUT_08041,7.070097,79.825215,False,2.796,borderline
OUT_04142,7.056331,79.8302,False,2.795,borderline
OUT_17315,5.982658,80.245856,False,2.795,borderline
OUT_00404,6.72864,79.867567,False,2.794,borderline
OUT_05059,6.703636,79.875682,False,2.794,borderline
OUT_02139,6.767263,79.851837,False,2.793,borderline
OUT_03404,7.012318,79.841746,False,2.791,borderline
OUT_07938,6.841045,79.835497,False,2.789,borderline
OUT_01304,7.105733,79.816608,False,2.788,borderline
OUT_08148,7.023237,79.83871,False,2.787,borderline
OUT_01126,7.023671,79.838505,False,2.787,borderline
OUT_01694,6.911965,79.819942,False,2.784,borderline
OUT_05052,6.764865,79.853059,False,2.782,borderline
OUT_00863,6.962629,79.833363,False,2.782,borderline
OUT_01799,6.803024,79.844266,False,2.78,borderline
OUT_19821,5.977894,80.253093,False,2.774,borderline
OUT_00037,6.870533,79.834042,False,2.77,borderline
OUT_03549,7.025089,79.838136,False,2.763,borderline
OUT_04292,7.075687,79.825093,False,2.76,borderline
OUT_05671,6.777187,79.850334,False,2.76,borderline
OUT_17796,5.972623,80.261287,False,2.757,borderline
OUT_04176,7.145208,79.80095,False,2.752,borderline
OUT_07188,6.960473,79.830228,False,2.751,borderline
OUT_04179,7.072905,79.825342,False,2.749,borderline
OUT_05953,6.766537,79.852605,False,2.746,borderline
OUT_01994,7.115461,79.812479,False,2.745,borderline
OUT_00437,6.819937,79.842592,False,2.743,borderline
OUT_17173,5.969449,80.292784,False,2.729,borderline
OUT_07023,6.809576,79.843059,False,2.724,borderline
OUT_04643,6.826337,79.840225,False,2.724,borderline
OUT_06907,6.86419,79.834968,False,2.723,borderline
OUT_19076,6.012876,80.214959,False,2.719,borderline
OUT_19726,5.914556,80.540976,False,2.711,borderline
OUT_18232,5.910812,80.500176,False,2.71,borderline
OUT_03619,6.712034,79.876086,False,2.709,borderline
OUT_03267,7.068279,79.826235,False,2.701,borderline
OUT_01641,6.84394,79.836081,False,2.692,borderline
OUT_04377,7.144415,79.801742,False,2.692,borderline
OUT_00467,6.898508,79.826128,False,2.691,borderline
OUT_19374,5.970239,80.295023,False,2.69,borderline
OUT_04051,7.135332,79.806944,False,2.69,borderline
OUT_03112,6.954289,79.824737,False,2.685,borderline
OUT_01570,7.139602,79.803903,False,2.685,borderline
OUT_18982,5.928489,80.441615,False,2.681,borderline
OUT_00137,7.158698,79.80159,False,2.675,borderline
OUT_04784,6.915556,79.820167,False,2.665,borderline
OUT_17510,5.930039,80.434196,False,2.665,borderline
OUT_05608,7.103053,79.817909,False,2.653,borderline
OUT_07775,6.983733,79.844634,False,2.649,borderline
OUT_18226,5.970467,80.294378,False,2.649,borderline
OUT_17317,5.927438,80.404576,False,2.647,borderline
OUT_04823,6.756607,79.862315,False,2.645,borderline
OUT_18740,5.916096,80.458332,False,2.631,borderline
OUT_03492,6.871015,79.835342,False,2.63,borderline
OUT_01583,7.133214,79.809997,False,2.628,borderline
OUT_02057,6.865607,79.835597,False,2.626,borderline
OUT_07812,7.000059,79.844213,False,2.626,borderline
OUT_01582,6.919754,79.820172,False,2.626,borderline
OUT_06386,7.155396,79.801629,False,2.623,borderline
OUT_18094,5.927263,80.406561,False,2.617,borderline
OUT_08327,6.850962,79.83544,False,2.61,borderline
OUT_01798,6.87845,79.832487,False,2.607,borderline
OUT_18997,5.914585,80.46082,False,2.606,borderline
OUT_19356,5.915869,80.543199,False,2.604,borderline
OUT_19257,5.9112,80.56541,False,2.604,borderline
OUT_06816,6.779293,79.851914,False,2.602,borderline
OUT_03687,7.013879,79.843389,False,2.601,borderline
OUT_02362,6.832236,79.838991,False,2.601,borderline
OUT_08201,7.145502,79.802328,False,2.597,borderline
OUT_18733,5.933467,80.394686,False,2.597,borderline
OUT_06246,6.74735,79.867209,False,2.595,borderline
OUT_07924,6.755899,79.864473,False,2.593,borderline
OUT_06657,6.973543,79.838736,False,2.59,borderline
OUT_06565,7.135449,79.808206,False,2.579,borderline
OUT_02495,6.701858,79.878179,False,2.579,borderline
OUT_01437,6.940997,79.821138,False,2.577,borderline
OUT_04588,6.817201,79.843779,False,2.573,borderline
OUT_04392,7.013638,79.843653,False,2.572,borderline
OUT_02436,6.875095,79.835602,False,2.559,borderline
OUT_01185,6.92009,79.820792,False,2.558,borderline
OUT_01848,7.167326,79.802571,False,2.558,borderline
OUT_04000,6.787025,79.852442,False,2.545,borderline
OUT_00057,6.887791,79.828195,False,2.544,borderline
OUT_08924,6.778204,79.852348,False,2.543,borderline
OUT_08758,6.848451,79.836418,False,2.543,borderline
OUT_05787,6.750806,79.866192,False,2.541,borderline
OUT_02847,7.163266,79.802942,False,2.54,borderline
OUT_01744,6.801768,79.846725,False,2.539,borderline
OUT_05547,6.723724,79.872307,False,2.539,borderline
OUT_18039,5.949627,80.363051,False,2.539,borderline
OUT_03170,6.88556,79.829007,False,2.535,borderline
OUT_18000,5.912279,80.552426,False,2.531,borderline
OUT_06397,6.738465,79.869097,False,2.526,borderline
OUT_06973,6.910292,79.823041,False,2.525,borderline
OUT_17836,5.918323,80.457306,False,2.523,borderline
OUT_02644,7.168908,79.801285,False,2.523,borderline
OUT_06787,6.762455,79.857457,False,2.522,borderline
OUT_02915,7.058648,79.831588,False,2.521,borderline
OUT_02360,6.855703,79.836324,False,2.52,borderline
OUT_05242,6.838264,79.83862,False,2.52,borderline
OUT_01191,6.97147,79.838814,False,2.52,borderline
OUT_02019,7.154652,79.802467,False,2.519,borderline
OUT_18983,5.952826,80.353728,False,2.518,borderline
OUT_02781,6.94523,79.822236,False,2.517,borderline
OUT_06678,6.71284,79.877978,False,2.516,borderline
OUT_00198,6.715592,79.878679,False,2.512,borderline
OUT_02613,6.955743,79.827978,False,2.512,borderline
OUT_19757,5.943483,80.3824,False,2.511,borderline
OUT_02492,7.074027,79.827461,False,2.505,borderline
OUT_18602,5.927938,80.41836,False,2.504,borderline
OUT_07957,6.992652,79.844632,False,2.501,borderline
OUT_01036,6.957371,79.829874,False,2.5,borderline
OUT_07116,6.776527,79.852679,False,2.5,borderline
OUT_19481,5.976377,80.259197,False,2.497,borderline
OUT_08315,7.082796,79.828715,False,2.493,borderline
OUT_00393,7.018245,79.8447,False,2.492,borderline
OUT_07071,7.141746,79.804749,False,2.491,borderline
OUT_08249,7.100232,79.819831,False,2.491,borderline
OUT_01938,6.921078,79.821451,False,2.49,borderline
OUT_00812,6.855956,79.836633,False,2.49,borderline
OUT_08299,7.164462,79.803469,False,2.487,borderline
OUT_03039,7.151671,79.802546,False,2.486,borderline
OUT_02497,7.042736,79.83612,False,2.485,borderline
OUT_17797,5.973546,80.26661,False,2.478,borderline
OUT_08039,6.878831,79.833693,False,2.478,borderline
OUT_05689,6.878977,79.833626,False,2.473,borderline
OUT_06705,7.114794,79.815676,False,2.472,borderline
OUT_00534,6.83922,79.83888,False,2.466,borderline
OUT_08057,7.062918,79.829865,False,2.464,borderline
OUT_16676,8.010868,79.813141,False,2.463,borderline
OUT_08255,6.757886,79.863378,False,2.462,borderline
OUT_17199,5.902587,80.583854,False,2.462,borderline
OUT_05392,6.847759,79.837321,False,2.462,borderline
OUT_01435,7.102187,79.819749,False,2.462,borderline
OUT_01719,6.988484,79.845652,False,2.458,borderline
OUT_05054,6.871176,79.836915,False,2.458,borderline
OUT_07252,6.709891,79.87823,False,2.452,borderline
OUT_18547,5.91391,80.481526,False,2.452,borderline
OUT_18303,5.970251,80.307685,False,2.446,borderline
OUT_19077,5.934846,80.437212,False,2.441,borderline
OUT_01239,6.880833,79.83252,False,2.44,borderline
OUT_17583,6.002677,80.224045,False,2.437,borderline
OUT_00189,6.828944,79.841807,False,2.435,borderline
OUT_08580,6.981785,79.845441,False,2.432,borderline
OUT_03929,6.830621,79.84113,False,2.431,borderline
OUT_00110,6.879081,79.834067,False,2.429,borderline
OUT_02776,7.147334,79.803488,False,2.426,borderline
OUT_17781,5.910812,80.575678,False,2.426,borderline
OUT_08298,6.784368,79.853732,False,2.421,borderline
OUT_05195,6.856528,79.83737,False,2.419,borderline
OUT_00623,7.169529,79.802005,False,2.418,borderline
OUT_18912,5.967526,80.311797,False,2.418,borderline
OUT_02545,6.726019,79.872288,False,2.416,borderline
OUT_18811,5.947775,80.368403,False,2.414,borderline
OUT_08984,7.018738,79.845508,False,2.414,borderline
OUT_05197,7.134558,79.811684,False,2.395,borderline
OUT_06719,6.843834,79.838791,False,2.394,borderline
OUT_00201,6.929841,79.82278,False,2.391,borderline
OUT_19214,5.972102,80.30455,False,2.39,borderline
OUT_14812,8.02633,79.804105,False,2.386,borderline
OUT_02689,7.13658,79.809649,False,2.377,borderline
OUT_18896,5.91302,80.507359,False,2.372,borderline
OUT_00608,7.153044,79.803647,False,2.37,borderline
OUT_06875,7.028051,79.840902,False,2.368,borderline
OUT_03872,6.780854,79.854319,False,2.367,borderline
OUT_17508,5.966776,80.31435,False,2.366,borderline
OUT_08590,7.023135,79.843086,False,2.366,borderline
OUT_01255,6.883361,79.831742,False,2.363,borderline
OUT_03961,7.050197,79.837947,False,2.361,borderline
OUT_00016,6.879233,79.834761,False,2.361,borderline
OUT_04219,7.042586,79.837261,False,2.36,borderline
OUT_19342,5.944861,80.379186,False,2.351,borderline
OUT_05639,6.90643,79.826724,False,2.349,borderline
OUT_02213,7.100686,79.821071,False,2.347,borderline
OUT_01656,6.883499,79.831838,False,2.346,borderline
OUT_01243,7.161587,79.804756,False,2.345,borderline
OUT_05721,6.994886,79.846031,False,2.345,borderline
OUT_17662,5.918747,80.527536,False,2.342,borderline
OUT_06934,7.156263,79.804269,False,2.341,borderline
OUT_00141,6.990619,79.846309,False,2.34,borderline
OUT_16492,7.42836,79.80232,False,2.334,borderline
OUT_19462,5.913642,80.504505,False,2.334,borderline
OUT_00957,7.059359,79.833181,False,2.332,borderline
OUT_06204,7.065141,79.83033,False,2.332,borderline
OUT_07099,6.905525,79.827568,False,2.329,borderline
OUT_17738,5.95522,80.353185,False,2.326,borderline
OUT_06558,6.979873,79.845023,False,2.322,borderline
OUT_02179,7.033235,79.840416,False,2.322,borderline
OUT_02435,6.793256,79.853163,False,2.319,borderline
OUT_17270,5.901038,80.588745,False,2.317,borderline
OUT_14204,7.407855,79.803446,False,2.317,borderline
OUT_02921,7.169169,79.803764,False,2.316,borderline
OUT_01774,6.761456,79.860921,False,2.315,borderline
OUT_06848,6.90363,79.829111,False,2.312,borderline
OUT_02388,7.155306,79.804449,False,2.312,borderline
OUT_08938,6.922825,79.823272,False,2.311,borderline
OUT_14290,7.435931,79.803786,False,2.311,borderline
OUT_07546,7.117834,79.815701,False,2.31,borderline
OUT_03072,7.01135,79.846267,False,2.308,borderline
OUT_01142,6.876241,79.837833,False,2.307,borderline
OUT_04699,7.022653,79.844081,False,2.302,borderline
OUT_05868,6.986962,79.847625,False,2.298,borderline
