Outlet_ID,Outlet_Type,Outlet_Size,Province,poi_tier,peer_q90,peer_n,fallback_level
OUT_11384,Eatery,Medium,Central,2,240.87319004448736,954,L0
OUT_11385,Kiosk,Medium,Central,3,251.45659782073872,1121,L0
OUT_11386,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11387,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11388,Bakery,Medium,Central,1,253.48236393933257,1197,L0
OUT_11389,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11390,Pharmacy,Small,Central,2,95.58265205178138,1104,L0
OUT_11391,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11392,Hotel,Large,Central,2,853.1077172939077,755,L0
OUT_11394,Hotel,Large,Central,1,846.7126867797774,847,L0
OUT_11395,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11396,Pharmacy,Medium,Central,0,242.84934202579586,1171,L0
OUT_11397,Grocery,Large,Central,2,839.1655819849511,480,L0
OUT_11398,Kiosk,Medium,Central,1,251.8702955187596,1224,L0
OUT_11399,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11400,Kiosk,small,Central,2,88.27904665300396,78,L0
OUT_11401,Eatery,Medium,Central,0,252.21894210015714,890,L0
OUT_11402,Kiosk,Small,Central,2,93.87824753426996,739,L0
OUT_11403,Kiosk,Extra Large,Central,1,1900.8496282270175,308,L0
OUT_11404,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11405,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11406,Pharmacy,Large,Central,1,846.550346794453,672,L0
OUT_11407,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11408,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11409,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11410,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11411,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11412,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11413,Pharmacy,Large,Central,2,831.0573953159536,581,L0
OUT_11414,Pharmacy,Small,Central,1,96.19322849830974,987,L0
OUT_11415,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11416,Bakery,Large,Central,3,851.3552159539631,474,L0
OUT_11417,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11418,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11419,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11420,SMMT,Medium,Central,3,253.91616126563866,1042,L0
OUT_11421,SMMT,Large,Central,2,839.589968414085,496,L0
OUT_11422,Kiosk,Medium,Central,3,251.45659782073872,1121,L0
OUT_11423,Kiosk,Medium,Central,3,251.45659782073872,1121,L0
OUT_11424,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11425,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11426,Grocery,Extra Large,Central,0,1911.248893776446,344,L0
OUT_11427,Kiosk,Medium,Central,2,248.1943319026272,859,L0
OUT_11428,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11429,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11430,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11431,Pharmacy,Medium,Central,1,247.95603562047683,1019,L0
OUT_11432,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11433,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11434,Hotel,Large,Central,1,846.7126867797774,847,L0
OUT_11435,Kiosk,small,Central,1,84.57740260303271,73,L0
OUT_11436,Pharmacy,Small,Central,1,96.19322849830974,987,L0
OUT_11437,Eatery,Large,Central,3,850.1087894288919,812,L0
OUT_11438,Pharmacy,Large,Central,2,831.0573953159536,581,L0
OUT_11439,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11440,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11441,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11442,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11443,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11444,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11445,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11446,Grocery,Medium,Central,3,245.61486556242448,1066,L0
OUT_11447,Grocery,Large,Central,1,855.5245799018627,697,L0
OUT_11448,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11449,SMMT,Medium,Central,2,245.25901147334366,1085,L0
OUT_11450,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11451,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11452,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11453,Kiosk,Medium,Central,2,248.1943319026272,859,L0
OUT_11454,Pharmacy,Medium,Central,2,255.09756816571456,845,L0
OUT_11455,Grocery,Medium,Central,2,242.61228032180108,969,L0
OUT_11456,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11457,Eatery,Medium,Central,0,252.21894210015714,890,L0
OUT_11458,SMMT,Extra Large,Central,3,1943.9094403449533,70,L0
OUT_11459,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11460,Bakery,Extra Large,Central,3,1940.7759421399337,204,L0
OUT_11461,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11462,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11464,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11465,Bakery,Extra Large,Central,3,1940.7759421399337,204,L0
OUT_11466,Bakery,Small,Central,3,92.67577865051705,1042,L0
OUT_11467,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11468,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11469,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11470,Pharmacy,Small,Central,0,93.8904566902375,1078,L0
OUT_11471,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11472,Bakery,small,Central,1,83.3820000714897,94,L0
OUT_11473,Eatery,Medium,Central,2,240.87319004448736,954,L0
OUT_11474,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11475,Grocery,Large,Central,2,839.1655819849511,480,L0
OUT_11476,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11477,Pharmacy,small,Central,2,96.28521614646064,137,L0
OUT_11478,Pharmacy,Small,Central,1,96.19322849830974,987,L0
OUT_11479,Kiosk,Medium,Central,2,248.1943319026272,859,L0
OUT_11480,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11481,Bakery,Small,Central,3,92.67577865051705,1042,L0
OUT_11482,Bakery,Medium,Central,2,251.93671681165685,729,L0
OUT_11483,Pharmacy,Medium,Central,3,248.88695563423414,822,L0
OUT_11484,Bakry,Medium,Central,0,230.56546527390265,141,L0
OUT_11485,Pharmacy,Small,Central,0,93.8904566902375,1078,L0
OUT_11486,Hotel,Medium,Central,2,250.47004749594612,1135,L0
OUT_11487,Hotel,Medium,Central,2,250.47004749594612,1135,L0
OUT_11488,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11489,Grocery,Medium,Central,1,244.07575723717218,1168,L0
OUT_11490,Bakery,Medium,Central,0,244.6591603648239,861,L0
OUT_11491,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11492,Eatery,Medium,Central,0,252.21894210015714,890,L0
OUT_11493,Hotel,Medium,Central,2,250.47004749594612,1135,L0
OUT_11494,SMMT,small,Central,1,86.47096244854572,115,L0
OUT_11495,Grocery,Medium,Central,2,242.61228032180108,969,L0
OUT_11496,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11497,SMMT,Extra Large,Central,2,1951.8543545386547,209,L0
OUT_11498,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11499,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11500,Grocery,Large,Central,0,841.5372724132453,1117,L0
OUT_11501,Kiosk,small,Central,2,88.27904665300396,78,L0
OUT_11502,Kiosk,Large,Central,1,820.6890465310961,769,L0
OUT_11503,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11504,Hotel,Large,Central,3,849.3111468574662,363,L0
OUT_11505,Pharmacy,Small,Central,0,93.8904566902375,1078,L0
OUT_11506,Pharmacy,Medium,Central,2,255.09756816571456,845,L0
OUT_11507,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11508,Hotel,Medium,Central,2,250.47004749594612,1135,L0
OUT_11509,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11510,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11511,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11512,Kiosk,Large,Central,2,856.3863152347461,394,L0
OUT_11513,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11514,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11515,SMMT,Large,Central,2,839.589968414085,496,L0
OUT_11516,Pharmacy,Small,Central,1,96.19322849830974,987,L0
OUT_11517,Bakery,Medium,Central,2,251.93671681165685,729,L0
OUT_11518,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11519,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11520,SMMT,Medium,Central,3,253.91616126563866,1042,L0
OUT_11521,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11522,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11523,Eatery,Extra Large,Central,3,1914.8233070805325,277,L0
OUT_11524,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11525,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11526,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11527,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11528,Kiosk,small,Central,0,90.22458800101192,94,L0
OUT_11529,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11530,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11531,Bakery,Medium,Central,1,253.48236393933257,1197,L0
OUT_11532,Bakery,Large,Central,1,850.4393489514907,697,L0
OUT_11533,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11534,Hotel,Large,Central,1,846.7126867797774,847,L0
OUT_11535,Grocery,Medium,Central,2,242.61228032180108,969,L0
OUT_11536,Pharmacy,Medium,Central,0,242.84934202579586,1171,L0
OUT_11537,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11538,Bakery,Small,Central,3,92.67577865051705,1042,L0
OUT_11539,Kiosk,Medium,Central,1,251.8702955187596,1224,L0
OUT_11540,SMMT,Large,Central,3,838.0860003469475,694,L0
OUT_11541,Grocery,Medium,Central,2,242.61228032180108,969,L0
OUT_11542,Bakry,Small,Central,3,86.28539459467919,162,L0
OUT_11543,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11544,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11545,Grocery,Large,Central,2,839.1655819849511,480,L0
OUT_11546,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11547,Kiosk,Large,Central,3,849.1219079374143,305,L0
OUT_11549,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11550,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11551,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11552,Pharmacy,Small,Central,3,94.30080731344968,1038,L0
OUT_11554,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11555,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11556,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11557,Pharmacy,Medium,Central,0,242.84934202579586,1171,L0
OUT_11558,Pharmacy,Small,Central,2,95.58265205178138,1104,L0
OUT_11559,Hotel,Large,Central,2,853.1077172939077,755,L0
OUT_11560,Bakery,Medium,Central,1,253.48236393933257,1197,L0
OUT_11561,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11562,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11563,Kiosk,Large,Central,1,820.6890465310961,769,L0
OUT_11564,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11565,Bakry,Medium,Central,0,230.56546527390265,141,L0
OUT_11566,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11567,Hotel,Large,Central,1,846.7126867797774,847,L0
OUT_11568,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11569,Bakery,Large,Central,1,850.4393489514907,697,L0
OUT_11570,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11571,Hotel,Medium,Central,3,249.01976716440706,1034,L0
OUT_11572,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11573,SMMT,Medium,Central,3,253.91616126563866,1042,L0
OUT_11574,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11575,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11576,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11577,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11578,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11579,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11580,Kiosk,small,Central,1,84.57740260303271,73,L0
OUT_11581,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11582,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11583,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11584,Kiosk,Large,Central,3,849.1219079374143,305,L0
OUT_11585,Hotel,Medium,Central,3,249.01976716440706,1034,L0
OUT_11586,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11588,Kiosk,Extra Large,Central,3,1911.9463839307075,231,L0
OUT_11589,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11590,Pharmacy,Extra Large,Central,1,1896.8139209039923,207,L0
OUT_11591,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11592,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11593,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11594,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11595,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11596,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11597,Pharmacy,Small,Central,2,95.58265205178138,1104,L0
OUT_11598,Pharmacy,Medium,Central,2,255.09756816571456,845,L0
OUT_11599,Pharmacy,Large,Central,1,846.550346794453,672,L0
OUT_11600,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11601,Kiosk,Extra Large,Central,0,1870.5476293818049,276,L0
OUT_11602,Pharmacy,small,Central,0,95.9344255846477,78,L0
OUT_11603,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11604,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11605,Pharmacy,Extra Large,Central,2,1880.4935483348236,238,L0
OUT_11606,Bakery,Medium,Central,1,253.48236393933257,1197,L0
OUT_11607,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11608,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11609,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11610,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11611,SMMT,Large,Central,1,832.7582860545996,609,L0
OUT_11613,Bakery,Large,Central,3,851.3552159539631,474,L0
OUT_11614,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11615,Pharmacy,Medium,Central,2,255.09756816571456,845,L0
OUT_11616,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11617,Grocery,Medium,Central,1,244.07575723717218,1168,L0
OUT_11618,Kiosk,Medium,Central,0,247.01655139772393,845,L0
OUT_11619,Eatery,Extra Large,Central,1,1914.2654970401961,273,L0
OUT_11620,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11621,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11622,Hotel,Large,Central,0,857.4541827875755,655,L0
OUT_11623,Hotel,Small,Central,2,93.8136298880546,1174,L0
OUT_11624,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11625,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11626,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11627,SMMT,Small,Central,0,92.69032002927565,1031,L0
OUT_11628,SMMT,Medium,Central,2,245.25901147334366,1085,L0
OUT_11629,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11630,Eatery,Large,Central,0,833.3813304866244,657,L0
OUT_11631,Bakery,Medium,Central,3,250.8920181924878,922,L0
OUT_11632,Eatery,Medium,Central,2,240.87319004448736,954,L0
OUT_11633,Eatery,Large,Central,1,833.0587794686658,692,L0
OUT_11634,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11635,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11636,Hotel,Extra Large,Central,1,1898.2941073641452,588,L0
OUT_11637,Bakery,Large,Central,0,830.531613689014,604,L0
OUT_11638,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11639,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11640,Eatery,Medium,Central,2,240.87319004448736,954,L0
OUT_11641,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11642,Bakery,Large,Central,2,855.8537936857548,605,L0
OUT_11643,Eatery,Extra Large,Central,3,1914.8233070805325,277,L0
OUT_11644,Eatery,Extra Large,Central,1,1914.2654970401961,273,L0
OUT_11645,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11646,Grocery,Large,Central,1,855.5245799018627,697,L0
OUT_11647,Kiosk,Small,Central,2,93.87824753426996,739,L0
OUT_11648,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11649,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11650,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11651,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11652,Grocery,Large,Central,3,855.9729915372703,528,L0
OUT_11653,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11654,SMMT,Small,Central,3,94.63802755723897,956,L0
OUT_11655,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11656,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11657,Bakery,small,Central,0,91.92266683287663,82,L0
OUT_11658,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11659,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11660,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11661,SMMT,Small,Central,1,95.80223606250964,1282,L0
OUT_11662,Hotel,Large,Central,0,857.4541827875755,655,L0
OUT_11663,SMMT,small,Central,1,86.47096244854572,115,L0
OUT_11664,Bakry,Small,Central,0,102.6432627481072,135,L0
OUT_11665,Grocery,Extra Large,Central,0,1911.248893776446,344,L0
OUT_11666,SMMT,Large,Central,0,864.2365885770225,455,L0
OUT_11667,Pharmacy,Medium,Central,0,242.84934202579586,1171,L0
OUT_11668,Hotel,Medium,Central,3,249.01976716440706,1034,L0
OUT_11669,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11670,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11671,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11672,Pharmacy,Large,Central,0,861.0412921548423,245,L0
OUT_11673,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11674,Bakery,Large,Central,0,830.531613689014,604,L0
OUT_11675,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11676,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11677,Grocery,small,Central,2,92.30771731383938,101,L0
OUT_11678,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11679,Pharmacy,Small,Central,0,93.8904566902375,1078,L0
OUT_11680,Kiosk,Large,Central,0,854.968218819483,664,L0
OUT_11681,Bakery,Medium,Central,1,253.48236393933257,1197,L0
OUT_11682,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11683,Grocery,Large,Central,3,855.9729915372703,528,L0
OUT_11684,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11685,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11686,SMMT,Large,Central,3,838.0860003469475,694,L0
OUT_11688,Hotel,Large,Central,2,853.1077172939077,755,L0
OUT_11689,Bakery,Medium,Central,0,244.6591603648239,861,L0
OUT_11690,Pharmacy,Small,Central,2,95.58265205178138,1104,L0
OUT_11691,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11692,Eatery,Large,Central,3,850.1087894288919,812,L0
OUT_11693,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11694,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11695,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11696,Hotel,Large,Central,2,853.1077172939077,755,L0
OUT_11697,Hotel,Extra Large,Central,1,1898.2941073641452,588,L0
OUT_11698,Hotel,small,Central,3,81.54272333833705,73,L0
OUT_11699,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11700,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11701,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11702,Hotel,Medium,Central,1,246.86930820698467,1073,L0
OUT_11703,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11704,Kiosk,Large,Central,1,820.6890465310961,769,L0
OUT_11705,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11706,Bakery,Small,Central,1,94.6976172952502,1167,L0
OUT_11707,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11709,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11710,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11711,Grocery,Medium,Central,3,245.61486556242448,1066,L0
OUT_11712,Pharmacy,Small,Central,3,94.30080731344968,1038,L0
OUT_11713,Kiosk,Medium,Central,0,247.01655139772393,845,L0
OUT_11714,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11715,Kiosk,Medium,Central,2,248.1943319026272,859,L0
OUT_11716,Grocery,Medium,Central,3,245.61486556242448,1066,L0
OUT_11717,Eatery,Large,Central,0,833.3813304866244,657,L0
OUT_11718,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11719,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11720,Pharmacy,Extra Large,Central,2,1880.4935483348236,238,L0
OUT_11721,Pharmacy,Medium,Central,1,247.95603562047683,1019,L0
OUT_11722,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11723,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11724,Pharmacy,Small,Central,3,94.30080731344968,1038,L0
OUT_11725,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11726,Hotel,Small,Central,1,95.49476585979798,1397,L0
OUT_11727,Kiosk,Medium,Central,3,251.45659782073872,1121,L0
OUT_11728,Pharmacy,Small,Central,3,94.30080731344968,1038,L0
OUT_11729,Grocery,Small,Central,2,94.72045886259984,1115,L0
OUT_11730,Kiosk,Small,Central,2,93.87824753426996,739,L0
OUT_11731,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11732,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11733,Hotel,Large,Central,1,846.7126867797774,847,L0
OUT_11735,Kiosk,Small,Central,1,93.17472362862033,1271,L0
OUT_11736,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11737,Eatery,Small,Central,0,92.7863565323503,1219,L0
OUT_11738,Kiosk,Small,Central,0,93.3681755068308,1534,L0
OUT_11740,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11741,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11742,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11743,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11744,SMMT,Small,Central,3,94.63802755723897,956,L0
OUT_11745,SMMT,Small,Central,2,98.01436278651832,695,L0
OUT_11746,Eatery,Large,Central,3,850.1087894288919,812,L0
OUT_11747,SMMT,Medium,Central,1,246.14938737276674,1053,L0
OUT_11748,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11749,SMMT,Medium,Central,0,247.81044180830543,1019,L0
OUT_11750,Grocery,Medium,Central,0,246.73095550125788,840,L0
OUT_11751,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11752,Pharmacy,Small,Central,3,94.30080731344968,1038,L0
OUT_11753,Kiosk,Medium,Central,0,247.01655139772393,845,L0
OUT_11754,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11755,Eatery,Large,Central,2,842.2341167033532,624,L0
OUT_11756,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11757,Kiosk,Large,Central,2,856.3863152347461,394,L0
OUT_11758,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11759,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11760,Grocery,Small,Central,1,93.52307860664523,1357,L0
OUT_11761,Eatery,Medium,Central,3,251.05025400664303,1070,L0
OUT_11762,Grocery,Large,Central,3,855.9729915372703,528,L0
OUT_11763,Kiosk,Medium,Central,3,251.45659782073872,1121,L0
OUT_11764,Grocery,Medium,Central,2,242.61228032180108,969,L0
OUT_11765,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11766,Grocery,Small,Central,3,91.4320322256564,1348,L0
OUT_11767,Bakery,Extra Large,Central,0,1928.952276370817,201,L0
OUT_11768,Hotel,Small,Central,0,93.77036570669044,889,L0
OUT_11769,Grocery,Large,Central,1,855.5245799018627,697,L0
OUT_11770,Hotel,Extra Large,Central,1,1898.2941073641452,588,L0
OUT_11771,Kiosk,Medium,Central,2,248.1943319026272,859,L0
OUT_11772,Grocery,Medium,Central,1,244.07575723717218,1168,L0
OUT_11773,Kiosk,Small,Central,3,93.15765091855556,1166,L0
OUT_11774,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11775,Eatery,Medium,Central,0,252.21894210015714,890,L0
OUT_11776,Grocery,Small,Central,0,94.45905938559993,1657,L0
OUT_11777,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11778,Eatery,Small,Central,2,95.8565916641798,1043,L0
OUT_11779,Pharmacy,Small,Central,2,95.58265205178138,1104,L0
OUT_11780,Kiosk,Large,Central,0,854.968218819483,664,L0
OUT_11781,Pharmacy,Small,Central,0,93.8904566902375,1078,L0
OUT_11782,Bakery,Small,Central,2,96.87279324872279,852,L0
OUT_11783,Eatery,Medium,Central,1,246.07410273120752,1076,L0
OUT_11784,Hotel,Medium,Central,3,249.01976716440706,1034,L0
OUT_11785,Eatery,small,Central,2,94.0157987970349,47,L0
OUT_11786,Hotel,Small,Central,3,92.97024308550048,1016,L0
OUT_11787,Eatery,Small,Central,1,93.29780713096098,1178,L0
OUT_11788,Pharmacy,Extra Large,Central,0,1896.8782272653461,106,L0
OUT_11789,Bakery,Large,Central,3,851.3552159539631,474,L0
OUT_11790,Hotel,Medium,Central,0,247.56668797762714,1222,L0
OUT_11791,Bakery,Large,Central,0,830.531613689014,604,L0
OUT_11792,Pharmacy,Medium,Central,3,248.88695563423414,822,L0
OUT_11793,Bakery,Small,Central,0,91.13444587759697,1272,L0
OUT_11794,Bakery,Small,Central,3,92.67577865051705,1042,L0
OUT_11795,Eatery,Small,Central,3,94.37701562553431,1440,L0
OUT_11796,Hotel,Medium,Central,2,250.47004749594612,1135,L0
OUT_11797,Grocery,Large,Central,3,855.9729915372703,528,L0
OUT_11798,Bakery,Medium,Central,0,244.6591603648239,861,L0
OUT_11799,SMMT,Medium,Central,2,245.25901147334366,1085,L0
